# auto-battlebot velocity jig command log
# linear/angular are what was asked for; meas_ch_a/meas_ch_b are what the radio
# reported on the two drive channels. meas_linear/meas_angular are those channels
# read through the configured mix, so they are an interpretation and the channels
# are the measurement. A wrong mix can be corrected from the channels offline.
# meas_weapon is the weapon throttle and meas_arm the weapon arm switch, CH3 and CH5
# on the radio. Neither drives the plant; both say what the robot was doing. On a
# hand-driven run the measured columns are the whole record: nothing was commanded.
# columns: t_host_s,linear,angular,trim,meas_ch_a,meas_ch_b,meas_linear,meas_angular,meas_weapon,meas_arm
# rate_hz=50.0 waveform=lin_coast run=LOG-107.TXT
# meas_linear/meas_angular re-derived from the channels with read_invert_a=false read_invert_b=true
1716.737107,0.0000,0.0000,0.0000,-0.0020,-0.0020,0.0000,0.0020,-1.0000,-1.0000
1716.757201,0.0000,0.0000,0.0000,-0.0020,-0.0020,0.0000,0.0020,-1.0000,-1.0000
1716.777282,0.0000,0.0000,0.0000,-0.0020,-0.0020,0.0000,0.0020,-1.0000,-1.0000
1716.797373,0.0000,0.0000,0.0000,-0.0020,-0.0020,0.0000,0.0020,-1.0000,-1.0000
1716.817464,0.0000,0.0000,0.0000,-0.0020,-0.0020,0.0000,0.0020,-1.0000,-1.0000
1716.837559,0.0000,0.0000,0.0000,-0.0020,-0.0020,0.0000,0.0020,-1.0000,-1.0000
1716.857649,0.0000,0.0000,0.0000,-0.0020,-0.0020,0.0000,0.0020,-1.0000,-1.0000
1716.877729,0.0000,0.0000,0.0000,-0.0020,-0.0020,0.0000,0.0020,-1.0000,-1.0000
1716.897816,0.0000,0.0000,0.0000,-0.0020,-0.0020,0.0000,0.0020,-1.0000,-1.0000
1716.917894,0.0000,0.0000,0.0000,-0.0020,-0.0020,0.0000,0.0020,-1.0000,-1.0000
1716.937991,0.0000,0.0000,0.0000,-0.0020,-0.0020,0.0000,0.0020,-1.0000,-1.0000
1716.958040,0.0000,0.0000,0.0000,-0.0020,-0.0020,0.0000,0.0020,-1.0000,-1.0000
1716.978140,0.0000,0.0000,0.0000,-0.0020,-0.0020,0.0000,0.0020,-1.0000,-1.0000
1716.998282,0.0000,0.0000,0.0000,-0.0020,-0.0020,0.0000,0.0020,-1.0000,-1.0000
1717.018379,0.0000,0.0000,0.0000,-0.0020,-0.0020,0.0000,0.0020,-1.0000,-1.0000
1717.038469,0.0000,0.0000,0.0000,-0.0020,-0.0020,0.0000,0.0020,-1.0000,-1.0000
1717.058563,0.0000,0.0000,0.0000,-0.0020,-0.0020,0.0000,0.0020,-1.0000,-1.0000
1717.078639,0.0000,0.0000,0.0000,-0.0020,-0.0020,0.0000,0.0020,-1.0000,-1.0000
1717.098719,0.0000,0.0000,0.0000,-0.0020,-0.0020,0.0000,0.0020,-1.0000,-1.0000
1717.118789,0.0000,0.0000,0.0000,-0.0020,-0.0020,0.0000,0.0020,-1.0000,-1.0000
1717.138860,0.0000,0.0000,0.0000,-0.0020,-0.0020,0.0000,0.0020,-1.0000,-1.0000
1717.158928,0.0000,0.0000,0.0000,-0.0020,-0.0020,0.0000,0.0020,-1.0000,-1.0000
1717.178995,0.0000,0.0000,0.0000,-0.0020,-0.0020,0.0000,0.0020,-1.0000,-1.0000
1717.199040,0.0000,0.0000,0.0000,-0.0020,-0.0020,0.0000,0.0020,-1.0000,-1.0000
1717.219110,0.0000,0.0000,0.0000,-0.0020,-0.0020,0.0000,0.0020,-1.0000,-1.0000
1717.239188,0.0000,0.0000,0.0000,-0.0020,-0.0020,0.0000,0.0020,-1.0000,-1.0000
1717.259268,0.0000,0.0000,0.0000,-0.0020,-0.0020,0.0000,0.0020,-1.0000,-1.0000
1717.279350,0.0000,0.0000,0.0000,-0.0020,-0.0020,0.0000,0.0020,-1.0000,-1.0000
1717.299420,0.0000,0.0000,0.0000,-0.0020,-0.0020,0.0000,0.0020,-1.0000,-1.0000
1717.319494,0.0000,0.0000,0.0000,-0.0020,-0.0020,0.0000,0.0020,-1.0000,-1.0000
1717.339575,0.0000,0.0000,0.0000,-0.0020,-0.0020,0.0000,0.0020,-1.0000,-1.0000
1717.359653,0.0000,0.0000,0.0000,-0.0020,-0.0020,0.0000,0.0020,-1.0000,-1.0000
1717.379731,0.0000,0.0000,0.0000,-0.0020,-0.0020,0.0000,0.0020,-1.0000,-1.0000
1717.399823,0.0000,0.0000,0.0000,-0.0020,-0.0020,0.0000,0.0020,-1.0000,-1.0000
1717.419901,0.0000,0.0000,0.0000,-0.0020,-0.0020,0.0000,0.0020,-1.0000,-1.0000
1717.440082,0.0000,0.0000,0.0000,-0.0020,-0.0020,0.0000,0.0020,-1.0000,-1.0000
1717.460173,0.0000,0.0000,0.0000,-0.0020,-0.0020,0.0000,0.0020,-1.0000,-1.0000
1717.480349,0.0000,0.0000,0.0000,-0.0020,-0.0020,0.0000,0.0020,-1.0000,-1.0000
1717.500433,0.0000,0.0000,0.0000,-0.0020,-0.0020,0.0000,0.0020,-1.0000,-1.0000
1717.520510,0.0000,0.0000,0.0000,-0.0020,-0.0020,0.0000,0.0020,-1.0000,-1.0000
1717.540729,0.0000,0.0000,0.0000,-0.0020,-0.0020,0.0000,0.0020,-1.0000,-1.0000
1717.560809,0.0000,0.0000,0.0000,-0.0020,-0.0020,0.0000,0.0020,-1.0000,-1.0000
1717.580898,0.0000,0.0000,0.0000,-0.0020,-0.0020,0.0000,0.0020,-1.0000,-1.0000
1717.600987,0.0000,0.0000,0.0000,-0.0020,-0.0020,0.0000,0.0020,-1.0000,-1.0000
1717.621038,0.0000,0.0000,0.0000,-0.0020,-0.0020,0.0000,0.0020,-1.0000,-1.0000
1717.641122,0.0000,0.0000,0.0000,-0.0020,-0.0020,0.0000,0.0020,-1.0000,-1.0000
1717.661208,0.0000,0.0000,0.0000,-0.0020,-0.0020,0.0000,0.0020,-1.0000,-1.0000
1717.681298,0.0000,0.0000,0.0000,-0.0020,-0.0020,0.0000,0.0020,-1.0000,-1.0000
1717.701470,0.0000,0.0000,0.0000,-0.0020,-0.0020,0.0000,0.0020,-1.0000,-1.0000
1717.721564,0.0000,0.0000,0.0000,-0.0020,-0.0020,0.0000,0.0020,-1.0000,-1.0000
1717.741654,0.0000,0.0000,0.0000,-0.0020,-0.0020,0.0000,0.0020,-1.0000,-1.0000
1717.761725,0.0000,0.0000,0.0000,-0.0020,-0.0020,0.0000,0.0020,-1.0000,-1.0000
1717.781887,0.0000,0.0000,0.0000,-0.0020,-0.0020,0.0000,0.0020,-1.0000,-1.0000
1717.801959,0.0000,0.0000,0.0000,-0.0020,-0.0020,0.0000,0.0020,-1.0000,-1.0000
1717.822026,0.0000,0.0000,0.0000,-0.0020,-0.0020,0.0000,0.0020,-1.0000,-1.0000
1717.842094,0.0000,0.0000,0.0000,-0.0020,-0.0020,0.0000,0.0020,-1.0000,-1.0000
1717.862254,0.0000,0.0000,0.0000,-0.0020,-0.0020,0.0000,0.0020,-1.0000,-1.0000
1717.882443,0.0000,0.0000,0.0000,-0.0020,-0.0020,0.0000,0.0020,-1.0000,-1.0000
1717.902532,0.0000,0.0000,0.0000,-0.0020,-0.0020,0.0000,0.0020,-1.0000,-1.0000
1717.922685,0.0000,0.0000,0.0000,-0.0020,-0.0020,0.0000,0.0020,-1.0000,-1.0000
1717.942785,0.0000,0.0000,0.0000,-0.0020,-0.0020,0.0000,0.0020,-1.0000,-1.0000
1717.962865,0.0000,0.0000,0.0000,-0.0020,-0.0020,0.0000,0.0020,-1.0000,-1.0000
1717.982944,0.0000,0.0000,0.0000,-0.0020,-0.0020,0.0000,0.0020,-1.0000,-1.0000
1718.003101,0.0000,0.0000,0.0000,-0.0020,-0.0020,0.0000,0.0020,-1.0000,-1.0000
1718.023191,0.0000,0.0000,0.0000,-0.0020,-0.0020,0.0000,0.0020,-1.0000,-1.0000
1718.043282,0.0000,0.0000,0.0000,-0.0020,-0.0020,0.0000,0.0020,-1.0000,-1.0000
1718.063361,0.0000,0.0000,0.0000,-0.0020,-0.0020,0.0000,0.0020,-1.0000,-1.0000
1718.083439,0.0000,0.0000,0.0000,-0.0020,-0.0020,0.0000,0.0020,-1.0000,-1.0000
1718.103514,0.0000,0.0000,0.0000,-0.0020,-0.0020,0.0000,0.0020,-1.0000,-1.0000
1718.123603,0.0000,0.0000,0.0000,-0.0020,-0.0020,0.0000,0.0020,-1.0000,-1.0000
1718.143683,0.0000,0.0000,0.0000,-0.0020,-0.0020,0.0000,0.0020,-1.0000,-1.0000
1718.163759,0.0000,0.0000,0.0000,-0.0020,-0.0020,0.0000,0.0020,-1.0000,-1.0000
1718.183833,0.0000,0.0000,0.0000,-0.0020,-0.0020,0.0000,0.0020,-1.0000,-1.0000
1718.203910,0.0000,0.0000,0.0000,-0.0020,-0.0020,0.0000,0.0020,-1.0000,-1.0000
1718.223991,0.0000,0.0000,0.0000,-0.0020,-0.0020,0.0000,0.0020,-1.0000,-1.0000
1718.244027,0.0000,0.0000,0.0000,-0.0020,-0.0020,0.0000,0.0020,-1.0000,-1.0000
1718.264410,0.0000,0.0000,0.0000,-0.0020,-0.0020,0.0000,0.0020,-1.0000,-1.0000
1718.284587,0.0000,0.0000,0.0000,-0.0020,-0.0020,0.0000,0.0020,-1.0000,-1.0000
1718.304674,0.0000,0.0000,0.0000,-0.0020,-0.0020,0.0000,0.0020,-1.0000,-1.0000
1718.324811,0.0000,0.0000,0.0000,-0.0020,-0.0020,0.0000,0.0020,-1.0000,-1.0000
1718.344906,0.0000,0.0000,0.0000,-0.0020,-0.0020,0.0000,0.0020,-1.0000,-1.0000
1718.364990,0.0000,0.0000,0.0000,-0.0020,-0.0020,0.0000,0.0020,-1.0000,-1.0000
1718.385022,0.0000,0.0000,0.0000,-0.0020,-0.0020,0.0000,0.0020,-1.0000,-1.0000
1718.405099,0.0000,0.0000,0.0000,-0.0020,-0.0020,0.0000,0.0020,-1.0000,-1.0000
1718.425190,0.0000,0.0000,0.0000,-0.0020,-0.0020,0.0000,0.0020,-1.0000,-1.0000
1718.445273,0.0000,0.0000,0.0000,-0.0020,-0.0020,0.0000,0.0020,-1.0000,-1.0000
1718.465352,0.0000,0.0000,0.0000,-0.0020,-0.0020,0.0000,0.0020,-1.0000,-1.0000
1718.485440,0.0000,0.0000,0.0000,-0.0020,-0.0020,0.0000,0.0020,-1.0000,-1.0000
1718.505524,0.0000,0.0000,0.0000,-0.0020,-0.0020,0.0000,0.0020,-1.0000,-1.0000
1718.525630,0.0000,0.0000,0.0000,-0.0020,-0.0020,0.0000,0.0020,-1.0000,-1.0000
1718.545702,0.0000,0.0000,0.0000,-0.0020,-0.0020,0.0000,0.0020,-1.0000,-1.0000
1718.565792,0.0000,0.0000,0.0000,-0.0020,-0.0020,0.0000,0.0020,-1.0000,-1.0000
1718.585891,0.0000,0.0000,0.0000,-0.0020,-0.0020,0.0000,0.0020,-1.0000,-1.0000
1718.605964,0.0000,0.0000,0.0000,-0.0020,-0.0020,0.0000,0.0020,-1.0000,-1.0000
1718.626023,0.0000,0.0000,0.0000,-0.0020,-0.0020,0.0000,0.0020,-1.0000,-1.0000
1718.646090,0.0000,0.0000,0.0000,-0.0020,-0.0020,0.0000,0.0020,-1.0000,-1.0000
1718.666172,0.0000,0.0000,0.0000,-0.0020,-0.0020,0.0000,0.0020,-1.0000,-1.0000
1718.686242,0.0000,0.0000,0.0000,-0.0020,-0.0020,0.0000,0.0020,-1.0000,-1.0000
1718.706324,0.0000,0.0000,0.0000,-0.0020,-0.0020,0.0000,0.0020,-1.0000,-1.0000
1718.726414,0.0000,0.0000,0.0000,-0.0020,-0.0020,0.0000,0.0020,-1.0000,-1.0000
1718.746515,0.0000,0.0000,0.0000,-0.0020,-0.0020,0.0000,0.0020,-1.0000,-1.0000
1718.766603,0.0000,0.0000,0.0000,-0.0020,-0.0020,0.0000,0.0020,-1.0000,-1.0000
1718.786688,0.0000,0.0000,0.0000,-0.0020,-0.0020,0.0000,0.0020,-1.0000,-1.0000
1718.806766,0.0000,0.0000,0.0000,-0.0020,-0.0020,0.0000,0.0020,-1.0000,-1.0000
1718.826844,0.0000,0.0000,0.0000,-0.0020,-0.0020,0.0000,0.0020,-1.0000,-1.0000
1718.846931,0.0000,0.0000,0.0000,-0.0020,-0.0020,0.0000,0.0020,-1.0000,-1.0000
1718.867019,0.0000,0.0000,0.0000,-0.0020,-0.0020,0.0000,0.0020,-1.0000,-1.0000
1718.887269,0.0000,0.0000,0.0000,-0.0020,-0.0020,0.0000,0.0020,-1.0000,-1.0000
1718.907344,0.0000,0.0000,0.0000,-0.0020,-0.0020,0.0000,0.0020,-1.0000,-1.0000
1718.927429,0.0000,0.0000,0.0000,-0.0020,-0.0020,0.0000,0.0020,-1.0000,-1.0000
1718.947585,0.0000,0.0000,0.0000,-0.0020,-0.0020,0.0000,0.0020,-1.0000,-1.0000
1718.967664,0.0000,0.0000,0.0000,-0.0020,-0.0020,0.0000,0.0020,-1.0000,-1.0000
1718.987743,0.0000,0.0000,0.0000,-0.0020,-0.0020,0.0000,0.0020,-1.0000,-1.0000
1719.007831,0.0000,0.0000,0.0000,-0.0020,-0.0020,0.0000,0.0020,-1.0000,-1.0000
1719.027907,0.0000,0.0000,0.0000,-0.0020,-0.0020,0.0000,0.0020,-1.0000,-1.0000
1719.048071,0.0000,0.0000,0.0000,-0.0020,-0.0020,0.0000,0.0020,-1.0000,-1.0000
1719.068164,0.0000,0.0000,0.0000,-0.0020,-0.0020,0.0000,0.0020,-1.0000,-1.0000
1719.088258,0.0000,0.0000,0.0000,-0.0020,-0.0020,0.0000,0.0020,-1.0000,-1.0000
1719.108338,0.0000,0.0000,0.0000,-0.0020,-0.0020,0.0000,0.0020,-1.0000,-1.0000
1719.128428,0.0000,0.0000,0.0000,-0.0020,-0.0020,0.0000,0.0020,-1.0000,-1.0000
1719.148508,0.0000,0.0000,0.0000,-0.0020,-0.0020,0.0000,0.0020,-1.0000,-1.0000
