t,x,y,yaw,visible,cmd_lin,cmd_ang,trainer_lin,trainer_ang,label
7904.9391,,,,0,0.0000,0.0000,0,0,idle
7904.9557,,,,0,0.0000,0.0000,0,0,idle
7904.9724,,,,0,0.0000,0.0000,0,0,idle
7904.9891,,,,0,0.0000,0.0000,0,0,idle
7905.0057,,,,0,0.0000,0.0000,0,0,idle
7905.0224,,,,0,0.0000,0.0000,0,0,idle
7905.0390,,,,0,0.0000,0.0000,0,0,idle
7905.0557,,,,0,0.0000,0.0000,0,0,idle
7905.0724,,,,0,0.0000,0.0000,0,0,idle
7905.0890,,,,0,0.0000,0.0000,0,0,idle
7905.1057,,,,0,0.0000,0.0000,0,0,idle
7905.1224,,,,0,0.0000,0.0000,0,0,idle
7905.1390,,,,0,0.0000,0.0000,0,0,idle
7905.1557,,,,0,0.0000,0.0000,0,0,idle
7905.1724,,,,0,0.0000,0.0000,0,0,idle
7905.1890,,,,0,0.0000,0.0000,0,0,idle
7905.2057,,,,0,0.0000,0.0000,0,0,idle
7905.2224,,,,0,0.0000,0.0000,0,0,idle
7905.2390,,,,0,0.0000,0.0000,0,0,idle
7905.2557,,,,0,0.0000,0.0000,0,0,idle
7905.2723,,,,0,0.0000,0.0000,0,0,idle
7905.2890,,,,0,0.0000,0.0000,0,0,idle
7905.3057,,,,0,0.0000,0.0000,0,0,idle
7905.3223,,,,0,0.0000,0.0000,0,0,idle
7905.3390,,,,0,0.0000,0.0000,0,0,idle
7905.3557,,,,0,0.0000,0.0000,0,0,idle
7905.3723,,,,0,0.0000,0.0000,0,0,idle
7905.3890,,,,0,0.0000,0.0000,0,0,idle
7905.4057,,,,0,0.0000,0.0000,0,0,idle
7905.4223,,,,0,0.0000,0.0000,0,0,idle
7905.4390,,,,0,0.0000,0.0000,0,0,idle
7905.4557,,,,0,0.0000,0.0000,0,0,idle
7905.4723,,,,0,0.0000,0.0000,0,0,idle
7905.4890,,,,0,0.0000,0.0000,0,0,idle
7905.5056,,,,0,0.0000,0.0000,0,0,idle
7905.5223,,,,0,0.0000,0.0000,0,0,idle
7905.5390,,,,0,0.0000,0.0000,0,0,idle
7905.5556,,,,0,0.0000,0.0000,0,0,idle
7905.5723,,,,0,0.0000,0.0000,0,0,idle
7905.5890,,,,0,0.0000,0.0000,0,0,idle
7905.6056,,,,0,0.0000,0.0000,0,0,idle
7905.6223,,,,0,0.0000,0.0000,0,0,idle
7905.6390,,,,0,0.0000,0.0000,0,0,idle
7905.6556,,,,0,0.0000,0.0000,0,0,idle
7905.6723,,,,0,0.0000,0.0000,0,0,idle
7905.6890,,,,0,0.0000,0.0000,0,0,idle
7905.7056,,,,0,0.0000,0.0000,0,0,idle
7905.7223,,,,0,0.0000,0.0000,0,0,idle
7905.7389,,,,0,0.0000,0.0000,0,0,idle
7905.7556,,,,0,0.0000,0.0000,0,0,idle
7905.7723,,,,0,0.0000,0.0000,0,0,idle
7905.7889,,,,0,0.0000,0.0000,0,0,idle
7905.8056,,,,0,0.0000,0.0000,0,0,idle
7905.8223,,,,0,0.0000,0.0000,0,0,idle
7905.8389,,,,0,0.0000,0.0000,0,0,idle
7905.8556,,,,0,0.0000,0.0000,0,0,idle
7905.8723,,,,0,0.0000,0.0000,0,0,idle
7905.8889,,,,0,0.0000,0.0000,0,0,idle
7905.9056,,,,0,0.0000,0.0000,0,0,idle
7905.9223,,,,0,0.0000,0.0000,0,0,idle
7905.9389,,,,0,0.0000,0.0000,0,0,idle
7905.9556,,,,0,0.0000,0.0000,0,0,idle
7905.9722,,,,0,0.0000,0.0000,0,0,idle
7905.9889,,,,0,0.0000,0.0000,0,0,idle
7906.0056,,,,0,0.0000,0.0000,0,0,idle
7906.0222,,,,0,0.0000,0.0000,0,0,idle
7906.0389,,,,0,0.0000,0.0000,0,0,idle
7906.0556,,,,0,0.0000,0.0000,0,0,idle
7906.0722,,,,0,0.0000,0.0000,0,0,idle
7906.0889,,,,0,0.0000,0.0000,0,0,idle
7906.1056,,,,0,0.0000,0.0000,0,0,idle
7906.1222,,,,0,0.0000,0.0000,0,0,idle
7906.1389,,,,0,0.0000,0.0000,0,0,idle
7906.1556,,,,0,0.0000,0.0000,0,0,idle
7906.1722,,,,0,0.0000,0.0000,0,0,idle
7906.1889,,,,0,0.0000,0.0000,0,0,idle
7906.2055,,,,0,0.0000,0.0000,0,0,idle
7906.2222,,,,0,0.0000,0.0000,0,0,idle
7906.2389,,,,0,0.0000,0.0000,0,0,idle
7906.2555,,,,0,0.0000,0.0000,0,0,idle
7906.2722,,,,0,0.0000,0.0000,0,0,idle
7906.2889,,,,0,0.0000,0.0000,0,0,idle
7906.3055,,,,0,0.0000,0.0000,0,0,idle
7906.3222,,,,0,0.0000,0.0000,0,0,idle
7906.3389,,,,0,0.0000,0.0000,0,0,idle
7906.3555,,,,0,0.0000,0.0000,0,0,idle
7906.3722,,,,0,0.0000,0.0000,0,0,idle
7906.3889,,,,0,0.0000,0.0000,0,0,idle
7906.4055,,,,0,0.0000,0.0000,0,0,idle
7906.4222,,,,0,0.0000,0.0000,0,0,idle
7906.4388,,,,0,0.0000,0.0000,0,0,idle
7906.4555,,,,0,0.0000,0.0000,0,0,idle
7906.4722,,,,0,0.0000,0.0000,0,0,idle
7906.4888,,,,0,0.0000,0.0000,0,0,idle
7906.5055,,,,0,0.0000,0.0000,0,0,idle
7906.5222,,,,0,0.0000,0.0000,0,0,idle
7906.5388,,,,0,0.0000,0.0000,0,0,idle
7906.5555,,,,0,0.0000,0.0000,0,0,idle
7906.5722,,,,0,0.0000,0.0000,0,0,idle
7906.5888,,,,0,0.0000,0.0000,0,0,idle
7906.6055,,,,0,0.0000,0.0000,0,0,idle
7906.6222,,,,0,0.0000,0.0000,0,0,idle
7906.6388,,,,0,0.0000,0.0000,0,0,idle
7906.6555,,,,0,0.0000,0.0000,0,0,idle
7906.6721,,,,0,0.0000,0.0000,0,0,idle
7906.6888,,,,0,0.0000,0.0000,0,0,idle
7906.7055,,,,0,0.0000,0.0000,0,0,idle
7906.7221,,,,0,0.0000,0.0000,0,0,idle
7906.7388,,,,0,0.0000,0.0000,0,0,idle
7906.7555,,,,0,0.0000,0.0000,0,0,idle
7906.7721,,,,0,0.0000,0.0000,0,0,idle
7906.7888,,,,0,0.0000,0.0000,0,0,idle
7906.8055,,,,0,0.0000,0.0000,0,0,idle
7906.8221,,,,0,0.0000,0.0000,0,0,idle
7906.8388,,,,0,0.0000,0.0000,0,0,idle
7906.8555,,,,0,0.0000,0.0000,0,0,idle
7906.8721,,,,0,0.0000,0.0000,0,0,idle
7906.8888,,,,0,0.0000,0.0000,0,0,idle
7906.9054,,,,0,0.0000,0.0000,0,0,idle
7906.9221,,,,0,0.0000,0.0000,0,0,idle
7906.9388,,,,0,0.0000,0.0000,0,0,idle
7906.9554,,,,0,0.0000,0.0000,0,0,idle
7906.9721,,,,0,0.0000,0.0000,0,0,idle
7906.9888,,,,0,0.0000,0.0000,0,0,idle
7907.0054,,,,0,0.0000,0.0000,0,0,idle
7907.0221,,,,0,0.0000,0.0000,0,0,idle
7907.0388,,,,0,0.0000,0.0000,0,0,idle
7907.0554,,,,0,0.0000,0.0000,0,0,idle
7907.0721,,,,0,0.0000,0.0000,0,0,idle
7907.0888,,,,0,0.0000,0.0000,0,0,idle
7907.1054,,,,0,0.0000,0.0000,0,0,idle
7907.1221,,,,0,0.0000,0.0000,0,0,idle
7907.1387,,,,0,0.0000,0.0000,0,0,idle
7907.1554,,,,0,0.0000,0.0000,0,0,idle
7907.1721,,,,0,0.0000,0.0000,0,0,idle
7907.1887,,,,0,0.0000,0.0000,0,0,idle
7907.2054,,,,0,0.0000,0.0000,0,0,idle
7907.2221,,,,0,0.0000,0.0000,0,0,idle
7907.2387,,,,0,0.0000,0.0000,0,0,idle
7907.2554,,,,0,0.0000,0.0000,0,0,idle
7907.2721,,,,0,0.0000,0.0000,0,0,idle
7907.2887,,,,0,0.0000,0.0000,0,0,idle
7907.3054,,,,0,0.0000,0.0000,0,0,idle
7907.3221,,,,0,0.0000,0.0000,0,0,idle
7907.3387,,,,0,0.0000,0.0000,0,0,idle
7907.3554,,,,0,0.0000,0.0000,0,0,idle
7907.3720,,,,0,0.0000,0.0000,0,0,idle
7907.3887,,,,0,0.0000,0.0000,0,0,idle
7907.4054,,,,0,0.0000,0.0000,0,0,idle
7907.4220,,,,0,0.0000,0.0000,0,0,idle
7907.4387,,,,0,0.0000,0.0000,0,0,idle
7907.4554,,,,0,0.0000,0.0000,0,0,idle
7907.4720,,,,0,0.0000,0.0000,0,0,idle
7907.4887,,,,0,0.0000,0.0000,0,0,idle
7907.5054,,,,0,0.0000,0.0000,0,0,idle
7907.5220,,,,0,0.0000,0.0000,0,0,idle
7907.5387,,,,0,0.0000,0.0000,0,0,idle
7907.5554,,,,0,0.0000,0.0000,0,0,idle
7907.5720,,,,0,0.0000,0.0000,0,0,idle
7907.5887,,,,0,0.0000,0.0000,0,0,idle
7907.6053,,,,0,0.0000,0.0000,0,0,idle
7907.6220,,,,0,0.0000,0.0000,0,0,idle
7907.6387,,,,0,0.0000,0.0000,0,0,idle
7915.5712,0.95710,0.27528,-0.06654,1,0.0000,0.0000,0,0,idle
7915.6045,0.94060,0.27065,-0.12966,1,0.0000,0.0000,0,0,idle
7915.6212,0.93406,0.26993,-0.08069,1,0.0000,0.0000,0,0,idle
7915.6378,0.94565,0.27283,-0.10636,1,0.0000,0.0000,0,0,idle
7915.6545,0.91898,0.26518,-0.05541,1,0.0000,0.0000,0,0,idle
7915.6712,0.93981,0.27137,-0.07940,1,0.0000,0.0000,0,0,idle
7915.6878,0.93122,0.26877,-0.07256,1,0.0000,0.0000,0,0,idle
7915.7045,0.94616,0.27347,-0.09037,1,0.0000,0.0000,0,0,idle
7915.7211,0.95124,0.27367,-0.13297,1,0.0000,0.0000,0,0,idle
7915.7378,0.91982,0.26528,-0.05656,1,0.0000,0.0000,0,0,idle
7915.7545,0.91898,0.26538,-0.07233,1,0.0000,0.0000,0,0,idle
7915.7711,0.94475,0.27189,-0.14123,1,0.0000,0.0000,0,0,idle
7915.7878,0.92610,0.26777,-0.08753,1,0.0000,0.0000,0,0,idle
7915.8045,0.94776,0.27364,-0.13955,1,0.0000,0.0000,0,0,idle
7915.8211,0.94075,0.27142,-0.12900,1,0.0000,0.0000,0,0,idle
7915.8378,0.93751,0.27135,-0.08659,1,0.0000,0.0000,0,0,idle
7915.8545,0.94488,0.27280,-0.09261,1,0.0000,0.0000,0,0,idle
7915.8711,0.94309,0.27105,-0.07394,1,0.0000,0.0000,0,0,idle
7915.8878,0.93550,0.26905,-0.09222,1,0.0400,0.0000,20,0,lin_deadzone_fwd
7915.9045,0.94158,0.27220,-0.14594,1,0.0400,0.0000,20,0,lin_deadzone_fwd
7915.9211,0.92573,0.26968,0.41546,1,0.0400,0.0000,20,0,lin_deadzone_fwd
7915.9378,0.91181,0.26579,-0.08448,1,0.0400,0.0000,20,0,lin_deadzone_fwd
7915.9544,0.93105,0.27367,-0.13894,1,0.0400,0.0000,20,0,lin_deadzone_fwd
7915.9711,0.92649,0.27387,-0.07788,1,0.0400,0.0000,20,0,lin_deadzone_fwd
7915.9878,0.93087,0.27761,-0.12646,1,0.0400,0.0000,20,0,lin_deadzone_fwd
7916.0044,0.91850,0.27613,-0.13946,1,0.0400,0.0000,20,0,lin_deadzone_fwd
7916.0211,0.92003,0.27723,0.45502,1,0.0400,0.0000,20,0,lin_deadzone_fwd
7916.0378,0.91721,0.27860,0.48763,1,0.0400,0.0000,20,0,lin_deadzone_fwd
7916.0544,0.89341,0.27367,0.40754,1,0.0400,0.0000,20,0,lin_deadzone_fwd
7916.0711,0.87290,0.27008,-0.05756,1,0.0400,0.0000,20,0,lin_deadzone_fwd
7916.0878,0.89234,0.27851,-0.12350,1,0.0400,0.0000,20,0,lin_deadzone_fwd
7916.1044,0.87972,0.27676,0.38930,1,0.0400,0.0000,20,0,lin_deadzone_fwd
7916.1211,0.87743,0.27805,-0.15501,1,0.0400,0.0000,20,0,lin_deadzone_fwd
7916.1378,0.87869,0.28040,0.41570,1,0.0400,0.0000,20,0,lin_deadzone_fwd
7916.1544,0.86660,0.27850,-0.14134,1,0.0400,0.0000,20,0,lin_deadzone_fwd
7916.1711,0.86306,0.27991,-0.13029,1,0.0400,0.0000,20,0,lin_deadzone_fwd
7916.1877,0.86178,0.28092,0.44807,1,0.0400,0.0000,20,0,lin_deadzone_fwd
7916.2044,0.83984,0.27562,-0.11896,1,0.0400,0.0000,20,0,lin_deadzone_fwd
7916.2211,0.84323,0.27911,0.49685,1,0.0400,0.0000,20,0,lin_deadzone_fwd
7916.2377,0.84014,0.28067,-0.07371,1,0.0400,0.0000,20,0,lin_deadzone_fwd
7916.2544,0.82898,0.27868,0.47706,1,0.0400,0.0000,20,0,lin_deadzone_fwd
7916.2711,0.82743,0.28073,-0.12196,1,0.0400,0.0000,20,0,lin_deadzone_fwd
7916.2877,0.83272,0.28405,-0.13012,1,0.0400,0.0000,20,0,lin_deadzone_fwd
7916.3044,0.79904,0.27645,-0.09582,1,0.0400,0.0000,20,0,lin_deadzone_fwd
7916.3211,0.82513,0.28539,0.46265,1,0.0400,0.0000,20,0,lin_deadzone_fwd
7916.3377,0.79753,0.27894,-0.11751,1,0.0400,0.0000,20,0,lin_deadzone_fwd
7916.3544,0.79703,0.28166,0.43597,1,0.0400,0.0000,20,0,lin_deadzone_fwd
7916.3711,0.80103,0.28567,-0.13139,1,0.0400,0.0000,20,0,lin_deadzone_fwd
7916.3877,0.80501,0.28785,0.42188,1,0.0400,0.0000,20,0,lin_deadzone_fwd
7916.4044,0.79121,0.28487,0.45332,1,0.0400,0.0000,20,0,lin_deadzone_fwd
7916.4210,0.77363,0.28144,0.45017,1,0.0400,0.0000,20,0,lin_deadzone_fwd
7916.4377,0.77784,0.28580,-0.13509,1,0.0400,0.0000,20,0,lin_deadzone_fwd
7916.4544,0.76368,0.28192,-0.06562,1,0.0400,0.0000,20,0,lin_deadzone_fwd
7916.4710,0.76248,0.28487,-0.12772,1,0.0400,0.0000,20,0,lin_deadzone_fwd
7916.4877,0.73610,0.27800,0.49010,1,0.0400,0.0000,20,0,lin_deadzone_fwd
7916.5044,0.73543,0.27961,-0.12706,1,0.0400,0.0000,20,0,lin_deadzone_fwd
7916.5210,0.74450,0.28637,-0.10773,1,0.0400,0.0000,20,0,lin_deadzone_fwd
7916.5377,0.73346,0.28359,-0.13962,1,0.0400,0.0000,20,0,lin_deadzone_fwd
7916.5544,0.73306,0.28580,0.40888,1,0.0400,0.0000,20,0,lin_deadzone_fwd
7916.5710,0.72091,0.28336,0.47162,1,0.0400,0.0000,20,0,lin_deadzone_fwd
7916.5877,0.72038,0.28578,-0.11541,1,0.0400,0.0000,20,0,lin_deadzone_fwd
7916.6044,0.70152,0.28140,-0.11674,1,0.0800,0.0000,40,0,lin_deadzone_fwd
7916.6210,0.70224,0.28435,-0.13011,1,0.0800,0.0000,40,0,lin_deadzone_fwd
7916.6377,0.69670,0.28508,0.50952,1,0.0800,0.0000,40,0,lin_deadzone_fwd
7916.6543,0.69710,0.28795,-0.13721,1,0.0800,0.0000,40,0,lin_deadzone_fwd
7916.6710,0.68794,0.28762,0.48348,1,0.0800,0.0000,40,0,lin_deadzone_fwd
7916.6877,0.66966,0.28453,-0.14814,1,0.0800,0.0000,40,0,lin_deadzone_fwd
7916.7043,0.66311,0.28598,-0.10919,1,0.0800,0.0000,40,0,lin_deadzone_fwd
7916.7210,0.66788,0.29071,-0.09833,1,0.0800,0.0000,40,0,lin_deadzone_fwd
7916.7377,0.66457,0.29216,-0.10684,1,0.0800,0.0000,40,0,lin_deadzone_fwd
7916.7543,0.66165,0.29420,0.43526,1,0.0800,0.0000,40,0,lin_deadzone_fwd
7916.7710,0.63714,0.28812,-0.11646,1,0.0800,0.0000,40,0,lin_deadzone_fwd
7916.7877,0.63819,0.29143,0.46475,1,0.0800,0.0000,40,0,lin_deadzone_fwd
7916.8043,0.61765,0.28711,-0.10718,1,0.0800,0.0000,40,0,lin_deadzone_fwd
7916.8210,0.61857,0.29117,-0.07137,1,0.0800,0.0000,40,0,lin_deadzone_fwd
7916.8377,0.61061,0.29129,-0.10259,1,0.0800,0.0000,40,0,lin_deadzone_fwd
7916.8543,0.59959,0.28958,0.47865,1,0.0800,0.0000,40,0,lin_deadzone_fwd
7916.8710,0.60114,0.29398,-0.10704,1,0.0800,0.0000,40,0,lin_deadzone_fwd
7916.8876,0.59350,0.29380,0.48895,1,0.0800,0.0000,40,0,lin_deadzone_fwd
7916.9043,0.58766,0.29506,-0.06639,1,0.0800,0.0000,40,0,lin_deadzone_fwd
7916.9210,0.57248,0.29214,-0.14587,1,0.0800,0.0000,40,0,lin_deadzone_fwd
7916.9376,0.57930,0.29711,0.48692,1,0.0800,0.0000,40,0,lin_deadzone_fwd
7916.9543,0.55803,0.29314,-0.07118,1,0.0800,0.0000,40,0,lin_deadzone_fwd
7916.9710,0.55059,0.29400,-0.13159,1,0.0800,0.0000,40,0,lin_deadzone_fwd
7916.9876,0.55063,0.29698,-0.10592,1,0.1200,0.0000,60,0,lin_deadzone_fwd
7917.0043,0.54515,0.29804,-0.07066,1,0.1200,0.0000,60,0,lin_deadzone_fwd
7917.0210,0.52832,0.29558,-0.11906,1,0.1200,0.0000,60,0,lin_deadzone_fwd
7917.0376,0.51668,0.29584,-0.12422,1,0.1200,0.0000,60,0,lin_deadzone_fwd
7917.0543,0.51317,0.29878,-0.09299,1,0.1200,0.0000,60,0,lin_deadzone_fwd
7917.0710,0.50794,0.30103,0.49434,1,0.1200,0.0000,60,0,lin_deadzone_fwd
7917.0876,0.49717,0.30186,-0.08341,1,0.1200,0.0000,60,0,lin_deadzone_fwd
7917.1043,0.48133,0.29938,-0.07704,1,0.1200,0.0000,60,0,lin_deadzone_fwd
7917.1209,0.46666,0.29795,-0.05507,1,0.1200,0.0000,60,0,lin_deadzone_fwd
7917.1376,0.45453,0.29732,0.49127,1,0.1200,0.0000,60,0,lin_deadzone_fwd
7917.1543,0.45297,0.30215,-0.04031,1,0.1200,0.0000,60,0,lin_deadzone_fwd
7917.1709,0.43306,0.29797,-0.06209,1,0.1200,0.0000,60,0,lin_deadzone_fwd
7917.1876,0.42771,0.30117,-0.07139,1,0.1200,0.0000,60,0,lin_deadzone_fwd
7917.2043,0.41713,0.30073,-0.09317,1,0.1200,0.0000,60,0,lin_deadzone_fwd
7917.2209,0.40635,0.30092,-0.07705,1,0.1200,0.0000,60,0,lin_deadzone_fwd
7917.2376,0.39493,0.30087,0.48846,1,0.1600,0.0000,80,0,lin_deadzone_fwd
7917.2543,0.38460,0.30136,0.51156,1,0.1600,0.0000,80,0,lin_deadzone_fwd
7917.2709,0.36490,0.29937,-0.09678,1,0.1600,0.0000,80,0,lin_deadzone_fwd
7917.2876,0.35790,0.30394,-0.06911,1,0.1600,0.0000,80,0,lin_deadzone_fwd
7917.3043,0.34097,0.30266,-0.07842,1,0.1600,0.0000,80,0,lin_deadzone_fwd
7917.3209,0.32563,0.30175,-0.10604,1,0.1600,0.0000,80,0,lin_deadzone_fwd
7917.3376,0.31046,0.30185,-0.09816,1,0.1600,0.0000,80,0,lin_deadzone_fwd
7917.3542,0.30018,0.30380,-0.06381,1,0.1600,0.0000,80,0,lin_deadzone_fwd
7917.3709,0.30187,0.31250,-0.08348,1,0.1600,0.0000,80,0,lin_deadzone_fwd
7917.3876,0.27826,0.30802,-0.06758,1,0.1600,0.0000,80,0,lin_deadzone_fwd
7917.4042,0.25887,0.30574,-0.11167,1,0.1600,0.0000,80,0,lin_deadzone_fwd
7917.4209,0.24261,0.30515,-0.11181,1,0.2000,0.0000,100,0,lin_deadzone_fwd
7917.4376,0.22897,0.30644,-0.11426,1,0.2000,0.0000,100,0,lin_deadzone_fwd
7917.4542,0.21944,0.31052,0.47515,1,0.2000,0.0000,100,0,lin_deadzone_fwd
7917.4709,0.19134,0.30557,-0.12825,1,0.2000,0.0000,100,0,lin_deadzone_fwd
7917.4876,0.19111,0.31720,-0.11619,1,0.2000,0.0000,100,0,lin_deadzone_fwd
7917.5042,0.16991,0.31497,0.44934,1,0.2000,0.0000,100,0,lin_deadzone_fwd
7917.5207,0.15662,0.31929,-0.09893,1,0.2000,0.0000,100,0,lin_deadzone_fwd
7917.5374,0.13159,0.31505,-0.11780,1,0.2000,0.0000,100,0,lin_deadzone_fwd
7917.5541,0.11891,0.31876,-0.12993,1,0.2000,0.0000,100,0,lin_deadzone_fwd
7917.5707,0.10405,0.32220,-0.09444,1,0.2000,0.0000,100,0,lin_deadzone_fwd
7917.5874,0.08680,0.32367,-0.12637,1,0.2400,0.0000,120,0,lin_deadzone_fwd
7917.6041,0.07337,0.32770,0.38317,1,0.2400,0.0000,120,0,lin_deadzone_fwd
7917.6207,0.05453,0.33036,0.36293,1,0.2400,0.0000,120,0,lin_deadzone_fwd
7917.6374,0.02907,0.32890,-0.11303,1,0.2400,0.0000,120,0,lin_deadzone_fwd
7917.6540,0.01163,0.33165,-0.11310,1,0.2400,0.0000,120,0,lin_deadzone_fwd
7917.6707,-0.00665,0.33511,-0.11743,1,0.2400,0.0000,120,0,lin_deadzone_fwd
7917.6874,-0.02536,0.33680,0.32860,1,0.2400,0.0000,120,0,lin_deadzone_fwd
7917.7040,-0.04725,0.33834,-0.09614,1,0.2800,0.0000,140,0,lin_deadzone_fwd
7917.7207,,,,0,0.2800,0.0000,140,0,lin_deadzone_fwd
7917.7374,,,,0,0.2800,0.0000,140,0,lin_deadzone_fwd
7917.7540,,,,0,0.2800,0.0000,140,0,lin_deadzone_fwd
7917.7707,,,,0,0.2800,0.0000,140,0,lin_deadzone_fwd
7917.7874,,,,0,0.2800,0.0000,140,0,lin_deadzone_fwd
7917.8040,,,,0,0.2800,0.0000,140,0,lin_deadzone_fwd
7917.8207,,,,0,0.2800,0.0000,140,0,lin_deadzone_fwd
7917.8374,,,,0,0.0000,0.0000,0,0,lin_deadzone_fwd
7917.8540,,,,0,0.0000,0.0000,0,0,lin_deadzone_fwd
