t,x,y,yaw,visible,cmd_lin,cmd_ang,trainer_lin,trainer_ang,label
7517.6905,1.24229,-0.09537,0.01438,1,,,,,
7517.7071,1.21495,-0.09544,-0.12783,1,,,,,
7517.7238,1.28154,-0.09789,0.08137,1,,,,,
7517.7405,1.24995,-0.09735,-0.16182,1,,,,,
7517.7571,1.19811,-0.09458,-0.11883,1,,,,,
7517.7738,1.21558,-0.09501,-0.00560,1,,,,,
7517.7905,1.23043,-0.09565,0.03752,1,,,,,
7517.8071,1.22227,-0.09500,0.04277,1,,,,,
7517.8238,1.23440,-0.09569,0.03943,1,,,,,
7517.8404,1.19552,-0.09456,-0.11649,1,,,,,
7517.8571,1.20774,-0.09526,0.02045,1,,,,,
7517.8738,1.24204,-0.09537,0.01164,1,,,,,
7517.8904,1.24059,-0.09532,0.02883,1,,,,,
7517.9071,1.19559,-0.09451,-0.11944,1,,,,,
7517.9238,1.18962,-0.09429,-0.11078,1,,,,,
7517.9404,1.21777,-0.09493,-0.00232,1,,,,,
7517.9571,1.20337,-0.09500,0.01060,1,,,,,
7517.9738,1.20894,-0.09485,-0.12614,1,,,,,
7517.9904,1.24316,-0.09544,0.00960,1,,,,,
7518.0071,1.19193,-0.09449,-0.11114,1,0.0000,0.8000,0,-400,sync_start
7518.0238,1.22776,-0.09598,-0.14964,1,0.0000,0.8000,0,-400,sync_start
7518.0404,1.22218,-0.09585,-0.18778,1,0.0000,0.8000,0,-400,sync_start
7518.0571,1.26251,-0.09395,-0.34051,1,0.0000,0.8000,0,-400,sync_start
7518.0737,1.22015,-0.08992,-0.46093,1,0.0000,0.8000,0,-400,sync_start
7518.0904,1.23397,-0.08827,0.35830,1,0.0000,0.8000,0,-400,sync_start
7518.1071,1.16611,-0.08025,-1.00068,1,0.0000,-0.8000,0,400,sync_start
7518.1237,1.15560,-0.07577,-1.30944,1,0.0000,-0.8000,0,400,sync_start
7518.1404,,,,0,0.0000,-0.8000,0,400,sync_start
7518.1571,,,,0,0.0000,-0.8000,0,400,sync_start
7518.1737,,,,0,0.0000,-0.8000,0,400,sync_start
7518.1904,,,,0,0.0000,-0.8000,0,400,sync_start
7518.2071,,,,0,0.0000,0.0000,0,0,sync_start
7518.2237,,,,0,0.0000,0.0000,0,0,sync_start
7518.2404,,,,0,0.0000,0.0000,0,0,sync_start
7518.2571,,,,0,0.0000,0.0000,0,0,sync_start
7518.2737,,,,0,0.0000,0.0000,0,0,sync_start
7518.2904,,,,0,0.0000,0.0000,0,0,sync_start
7518.3071,,,,0,0.0000,0.0000,0,0,sync_start
7518.3237,,,,0,0.0000,0.0000,0,0,sync_start
7518.3404,,,,0,0.0000,0.0000,0,0,sync_start
7518.3570,,,,0,0.0000,0.0000,0,0,sync_start
7518.3737,,,,0,0.0000,0.0000,0,0,sync_start
7518.3904,,,,0,0.0000,0.0000,0,0,sync_start
7518.4070,,,,0,0.0000,0.0000,0,0,sync_start
7518.4237,,,,0,0.0000,0.0000,0,0,sync_start
7518.4404,,,,0,0.0000,0.0000,0,0,sync_start
7518.4570,1.26104,-0.06788,-1.82473,1,0.0000,0.0000,0,0,sync_start
7518.4737,,,,0,0.0000,0.0000,0,0,sync_start
7518.4904,,,,0,0.0000,0.0000,0,0,sync_start
7518.5070,,,,0,0.0000,0.0000,0,0,sync_start
7518.5237,,,,0,0.0000,0.0000,0,0,sync_start
7518.5404,,,,0,0.0000,0.0000,0,0,sync_start
7518.5570,,,,0,0.0000,0.0000,0,0,sync_start
7518.5737,,,,0,0.0000,0.0000,0,0,sync_start
7518.5903,,,,0,0.0000,0.0000,0,0,sync_start
7518.6070,,,,0,0.0000,0.0000,0,0,sync_start
7518.6237,,,,0,0.0000,0.0000,0,0,sync_start
7518.6403,1.26119,-0.06765,-1.81849,1,0.0000,0.0000,0,0,sync_start
7518.6570,,,,0,0.0000,0.0000,0,0,sync_start
7518.6737,1.25989,-0.06762,-1.81789,1,0.0000,0.0000,0,0,sync_start
7518.6903,,,,0,0.0000,0.0000,0,0,sync_start
7518.7070,,,,0,0.0000,0.0000,0,0,sync_start
7518.7237,1.26017,-0.06770,2.00355,1,0.0000,0.0000,0,0,sync_start
7518.7403,,,,0,0.0000,0.0000,0,0,sync_start
7518.7570,1.25967,-0.06776,2.01202,1,0.0000,0.0000,0,0,sync_start
7518.7737,,,,0,0.0000,0.0000,0,0,sync_start
7518.7903,,,,0,0.0000,0.0000,0,0,sync_start
7518.8070,1.25243,-0.06744,-1.81599,1,0.0000,0.0000,0,0,sync_start
7518.8236,1.25121,-0.06723,1.98675,1,0.0000,0.0000,0,0,sync_start
7518.8403,,,,0,0.0000,0.0000,0,0,sync_start
7518.8570,,,,0,0.0000,0.0000,0,0,sync_start
7518.8736,1.26592,-0.06758,2.00707,1,0.0000,0.0000,0,0,sync_start
7518.8903,,,,0,0.0000,0.0000,0,0,sync_start
7518.9070,,,,0,0.0000,0.0000,0,0,sync_start
7518.9236,,,,0,0.0000,0.0000,0,0,sync_start
7518.9403,,,,0,0.0000,0.0000,0,0,sync_start
7518.9570,,,,0,0.0000,0.0000,0,0,sync_start
7518.9736,1.25556,-0.06757,1.98855,1,0.0000,0.0000,0,0,sync_start
7518.9903,,,,0,0.0000,0.0000,0,0,sync_start
7519.0070,,,,0,0.0000,0.0000,0,0,sync_start
7519.0236,,,,0,0.0000,0.0000,0,0,sync_start
7519.0403,,,,0,0.0000,0.0000,0,0,sync_start
7519.0569,1.27923,-0.06787,-1.81112,1,0.0000,0.0000,0,0,sync_start
7519.0736,1.25384,-0.06749,1.98054,1,0.0000,0.0000,0,0,sync_start
7519.0903,,,,0,0.0000,0.0000,0,0,sync_start
7519.1069,,,,0,0.0000,0.0000,0,0,sync_start
7519.1236,1.25447,-0.06742,-1.82446,1,0.0000,0.0000,0,0,sync_start
7519.1403,1.26071,-0.06763,-1.82208,1,0.0000,0.0000,0,0,sync_start
7519.1569,,,,0,0.0000,0.0000,0,0,sync_start
7519.1736,,,,0,0.0000,0.0000,0,0,sync_start
7519.1903,,,,0,0.0000,0.0000,0,0,sync_start
7519.2069,,,,0,0.0000,0.0000,0,0,sync_start
7519.2236,,,,0,0.0000,0.0000,0,0,sync_start
7519.2403,,,,0,0.0000,0.0000,0,0,idle
7519.2569,1.26361,-0.06776,2.01131,1,0.0000,0.0000,0,0,idle
7519.2736,,,,0,0.0000,0.0000,0,0,idle
7519.2902,,,,0,0.0000,0.0000,0,0,idle
7519.3069,,,,0,0.0000,0.0000,0,0,idle
7519.3236,,,,0,0.0000,0.0000,0,0,idle
7519.3402,,,,0,0.0000,0.0000,0,0,idle
7519.3569,1.25705,-0.06733,1.99555,1,0.0000,0.0000,0,0,idle
7519.3736,,,,0,0.0000,0.0000,0,0,idle
7519.3902,,,,0,0.0000,0.0000,0,0,idle
7519.4069,,,,0,0.0000,0.0000,0,0,idle
7519.4236,,,,0,0.0000,0.0000,0,0,idle
7519.4402,,,,0,0.0000,0.0000,0,0,idle
7519.4569,,,,0,0.0000,0.0000,0,0,idle
7519.4736,,,,0,0.0000,0.0000,0,0,idle
7519.4902,,,,0,0.0000,0.0000,0,0,idle
7519.5069,,,,0,0.0000,0.0000,0,0,idle
7519.5235,,,,0,0.0000,0.0000,0,0,idle
7519.5402,,,,0,0.0000,0.0000,0,0,idle
7519.5569,,,,0,0.0000,0.0000,0,0,idle
7519.5735,1.25164,-0.06753,1.99097,1,0.0000,0.0000,0,0,idle
7519.5902,,,,0,0.0000,0.0000,0,0,idle
7519.6069,,,,0,0.0000,0.0000,0,0,idle
7519.6235,1.24632,-0.06721,1.99591,1,0.0000,0.0000,0,0,idle
7519.6402,1.25616,-0.06747,-1.82280,1,0.0000,0.0000,0,0,idle
7519.6569,,,,0,0.0000,0.0000,0,0,idle
7519.6735,,,,0,0.0000,0.0000,0,0,idle
7519.6902,,,,0,0.0000,0.0000,0,0,idle
7519.7069,,,,0,0.0000,0.0000,0,0,idle
7519.7235,,,,0,0.0000,0.0000,0,0,idle
7519.7402,,,,0,0.0000,0.0000,0,0,idle
7519.7568,,,,0,0.0000,0.0000,0,0,idle
7519.7735,1.23374,-0.06687,-1.82379,1,0.0000,0.0000,0,0,idle
7519.7902,1.25715,-0.06772,-1.81842,1,0.0000,0.0000,0,0,idle
7519.8068,1.26175,-0.06780,2.00630,1,0.0000,0.0000,0,0,idle
7519.8235,,,,0,0.0000,0.0000,0,0,idle
7519.8402,,,,0,0.0000,0.0000,0,0,idle
7519.8568,1.25417,-0.06744,1.97991,1,0.0000,0.0000,0,0,idle
7519.8735,1.25734,-0.06770,-1.81585,1,0.0000,0.0000,0,0,idle
7519.8902,,,,0,0.0000,0.0000,0,0,idle
7519.9068,,,,0,0.0000,0.0000,0,0,idle
7519.9235,,,,0,0.0000,0.0000,0,0,idle
7519.9402,,,,0,0.0000,0.0000,0,0,idle
7519.9568,,,,0,0.0000,0.0000,0,0,idle
7519.9735,,,,0,0.0000,0.0000,0,0,idle
7519.9901,1.24836,-0.06745,1.97129,1,0.0000,0.0000,0,0,idle
7520.0068,,,,0,0.0000,0.0000,0,0,idle
7520.0235,,,,0,0.0000,0.0000,0,0,idle
7520.0401,,,,0,0.0000,0.0000,0,0,idle
7520.0568,1.21699,-0.06646,-1.82259,1,0.0000,0.0000,0,0,idle
7520.0735,1.26416,-0.06761,-1.80665,1,0.0000,0.0000,0,0,idle
7520.0901,1.23679,-0.06663,-1.81561,1,0.0000,0.0000,0,0,idle
7520.1068,,,,0,0.0000,0.0000,0,0,idle
7520.1235,1.25780,-0.06778,2.00534,1,0.0000,0.0000,0,0,idle
7520.1401,1.23638,-0.06673,-1.82162,1,0.0000,0.0000,0,0,idle
7520.1568,,,,0,0.0000,0.0000,0,0,idle
7520.1735,1.23374,-0.06649,-1.81706,1,0.0000,0.0000,0,0,idle
7520.1901,,,,0,0.0000,0.0000,0,0,idle
7520.2068,1.25489,-0.06725,-1.83032,1,0.0000,0.0000,0,0,idle
7520.2234,,,,0,0.0000,0.0000,0,0,idle
7520.2401,,,,0,0.0000,0.0000,0,0,idle
7520.2568,,,,0,0.0000,0.0000,0,0,idle
7520.2734,1.26049,-0.06742,-1.82797,1,0.0000,0.0000,0,0,idle
7520.2901,1.26332,-0.06722,1.99264,1,0.0000,0.0000,0,0,idle
7520.3068,,,,0,0.0000,0.0000,0,0,idle
7520.3234,,,,0,0.0000,0.0000,0,0,idle
7520.3401,,,,0,0.0000,0.0000,0,0,idle
7520.3568,1.27604,-0.06841,1.98355,1,0.0000,0.0000,0,0,idle
7520.3734,,,,0,0.0000,0.0000,0,0,idle
7520.3901,1.22590,-0.06630,-1.80509,1,0.0000,0.0000,0,0,idle
7520.4068,,,,0,0.0000,0.0000,0,0,idle
7520.4234,,,,0,0.0000,0.0000,0,0,idle
7520.4401,,,,0,0.0000,0.0000,0,0,idle
7520.4567,,,,0,0.0000,0.0000,0,0,idle
7520.4734,,,,0,0.0000,0.0000,0,0,idle
7520.4901,,,,0,0.0000,0.0000,0,0,idle
7520.5067,1.24989,-0.06724,-1.82555,1,0.0000,0.0000,0,0,idle
7520.5234,1.22690,-0.06645,-1.81735,1,0.0000,0.0000,0,0,idle
7520.5401,,,,0,0.0000,0.0000,0,0,idle
7520.5567,1.25344,-0.06744,1.98614,1,0.0000,0.0000,0,0,idle
7520.5734,1.26814,-0.06741,2.02864,1,0.0000,0.0000,0,0,idle
7520.5901,,,,0,0.0000,0.0000,0,0,idle
7520.6067,,,,0,0.0000,0.0000,0,0,idle
7520.6234,,,,0,0.0000,0.0000,0,0,idle
7520.6401,,,,0,0.0000,0.0000,0,0,idle
7520.6567,,,,0,0.0000,0.0000,0,0,idle
7520.6734,,,,0,0.0000,0.0000,0,0,idle
7520.6900,,,,0,0.0000,0.0000,0,0,idle
7520.7067,1.26429,-0.06765,-1.81742,1,0.0000,0.0000,0,0,idle
7520.7234,,,,0,0.0000,0.0000,0,0,idle
7520.7400,1.23124,-0.06663,-1.82614,1,0.0000,0.0000,0,0,idle
7520.7567,,,,0,0.0000,0.0000,0,0,idle
7520.7734,1.22325,-0.06642,-1.81442,1,0.0000,0.0000,0,0,idle
7520.7900,,,,0,0.0000,0.0000,0,0,idle
7520.8067,,,,0,0.0000,0.0000,0,0,idle
7520.8234,,,,0,0.0000,0.0000,0,0,idle
7520.8400,,,,0,0.0000,0.0000,0,0,idle
7520.8567,,,,0,0.0000,0.0000,0,0,idle
7520.8734,1.25714,-0.06761,-1.81750,1,0.0000,0.0000,0,0,idle
7520.8900,,,,0,0.0000,0.0000,0,0,idle
7520.9067,1.26034,-0.06728,-1.80569,1,0.0000,0.0000,0,0,idle
7520.9233,1.26637,-0.06743,-1.79843,1,0.0000,0.0000,0,0,idle
7520.9400,,,,0,0.0000,0.0000,0,0,idle
7520.9567,1.25117,-0.06712,1.95641,1,0.0000,0.0000,0,0,idle
7520.9733,1.24975,-0.06695,-1.81872,1,0.0000,0.0000,0,0,idle
7520.9900,,,,0,0.0000,0.0000,0,0,idle
7521.0067,,,,0,0.0000,0.0000,0,0,idle
7521.0233,,,,0,0.0000,0.0000,0,0,idle
7521.0400,,,,0,0.0000,0.0000,0,0,idle
7521.0567,,,,0,0.0000,0.0000,0,0,idle
7521.0733,,,,0,0.0000,0.0000,0,0,idle
7521.0900,,,,0,0.0000,0.0000,0,0,idle
7521.1067,,,,0,0.0000,0.0000,0,0,idle
7521.1233,1.22255,-0.06668,-1.82149,1,0.0000,0.0000,0,0,idle
7521.1400,,,,0,0.0000,0.0000,0,0,idle
7521.1566,1.25890,-0.06756,2.00105,1,0.0000,0.0000,0,0,idle
7521.1733,,,,0,0.0000,0.0000,0,0,idle
7521.1900,,,,0,0.0000,0.0000,0,0,idle
7521.2066,,,,0,0.0000,0.0000,0,0,idle
7521.2233,1.24697,-0.06742,1.98733,1,0.0000,0.0000,0,0,idle
7521.2400,,,,0,0.0000,0.0000,0,0,idle
7521.2566,1.24806,-0.06731,1.99546,1,0.0000,0.0000,0,0,idle
7521.2733,1.24375,-0.06707,1.98920,1,0.0000,0.0000,0,0,idle
7521.2900,1.28125,-0.06768,2.01190,1,0.0000,0.0000,0,0,idle
7521.3066,,,,0,0.0000,0.0000,0,0,idle
7521.3233,,,,0,0.0000,0.0000,0,0,idle
7521.3400,1.24213,-0.06714,-1.81190,1,0.0000,0.0000,0,0,idle
7521.3566,,,,0,0.0000,0.0000,0,0,idle
7521.3733,,,,0,0.0000,0.0000,0,0,idle
7521.3899,,,,0,0.0000,0.0000,0,0,idle
7521.4066,1.25781,-0.06765,2.01463,1,0.0000,0.0000,0,0,idle
7521.4233,,,,0,0.0000,0.0000,0,0,idle
7521.4399,,,,0,0.0000,0.0000,0,0,idle
7521.4566,,,,0,0.0000,0.0000,0,0,idle
7521.4733,,,,0,0.0000,0.0000,0,0,idle
7521.4899,1.25731,-0.06776,2.00485,1,0.0000,0.0000,0,0,idle
7521.5066,,,,0,0.0000,0.0000,0,0,idle
7521.5233,,,,0,0.0000,0.0000,0,0,idle
7521.5399,,,,0,0.0000,0.0000,0,0,idle
7521.5566,,,,0,0.0000,0.0000,0,0,idle
7521.5733,1.25495,-0.06748,-1.81489,1,0.0000,0.0000,0,0,idle
7521.5899,,,,0,0.0000,0.0000,0,0,idle
7521.6066,,,,0,0.0000,0.0000,0,0,idle
7521.6232,1.23691,-0.06686,-1.81577,1,0.0000,0.0000,0,0,idle
7521.6399,,,,0,0.0000,0.0000,0,0,idle
7521.6566,,,,0,0.0000,0.0000,0,0,idle
7521.6732,,,,0,0.0000,0.0000,0,0,idle
7521.6899,1.26693,-0.06772,2.01807,1,0.0000,0.0000,0,0,idle
7521.7066,,,,0,0.0000,0.0000,0,0,idle
7521.7232,1.27224,-0.06753,-1.80686,1,0.0000,0.0000,0,0,idle
7521.7399,1.26745,-0.06764,-1.81044,1,0.0000,0.0000,0,0,idle
7521.7566,,,,0,0.0000,0.0000,0,0,idle
7521.7732,1.25503,-0.06753,-1.80156,1,0.0000,0.0000,0,0,idle
7521.7899,,,,0,0.0000,0.0000,0,0,idle
7521.8066,,,,0,0.0000,0.0000,0,0,idle
7521.8232,1.24366,-0.06714,-1.82320,1,0.0000,0.0000,0,0,idle
7521.8399,,,,0,0.0000,0.0000,0,0,idle
7521.8566,,,,0,0.0000,0.0000,0,0,idle
7521.8732,,,,0,0.0000,0.0000,0,0,idle
7521.8899,1.26464,-0.06761,-1.82555,1,0.0000,0.0000,0,0,idle
7521.9065,,,,0,0.0000,0.0000,0,0,idle
7521.9232,,,,0,0.0000,0.0000,0,0,idle
7521.9399,,,,0,0.0000,0.0000,0,0,idle
7521.9565,,,,0,0.0000,0.0000,0,0,idle
7521.9732,,,,0,0.0000,0.0000,0,0,idle
7521.9899,,,,0,0.0000,0.0000,0,0,idle
7522.0065,1.25794,-0.06752,-1.81568,1,0.0000,0.0000,0,0,idle
7522.0232,,,,0,0.0000,0.0000,0,0,idle
7522.0399,,,,0,0.0000,0.0000,0,0,idle
7522.0565,,,,0,0.0000,0.0000,0,0,idle
7522.0732,,,,0,0.0000,0.0000,0,0,idle
7522.0899,,,,0,0.0000,0.0000,0,0,idle
7522.1065,,,,0,0.0000,0.0000,0,0,idle
7522.1232,1.26279,-0.06766,1.99548,1,0.0000,0.0000,0,0,idle
7522.1398,1.25219,-0.06764,-1.81355,1,0.0000,0.0000,0,0,idle
7522.1565,,,,0,0.0000,0.0000,0,0,idle
7522.1732,,,,0,0.0000,0.0000,0,0,idle
7522.1898,,,,0,0.0000,0.0000,0,0,idle
7526.6224,1.20469,-0.02573,0.16724,1,0.0000,0.0000,0,0,idle
7526.6391,1.16443,-0.02633,-0.26378,1,0.0000,0.0000,0,0,idle
7526.6557,1.18550,-0.02540,0.15566,1,0.0000,0.0000,0,0,idle
7526.6724,1.18220,-0.02542,0.14700,1,0.0000,0.0000,0,0,idle
7526.6891,1.17715,-0.02540,-0.27145,1,0.0000,0.0000,0,0,idle
7526.7057,1.22507,-0.02598,0.18252,1,0.0000,0.0000,0,0,idle
7526.7224,1.17772,-0.02493,0.10426,1,0.0000,0.0000,0,0,idle
7526.7391,1.19005,-0.02544,0.13016,1,0.0000,0.0000,0,0,idle
7526.7557,1.19848,-0.02545,0.15370,1,0.0000,0.0000,0,0,idle
7526.7724,1.19417,-0.02505,0.12010,1,0.0000,0.0000,0,0,idle
7526.7891,1.16502,-0.02512,0.10750,1,0.0000,0.0000,0,0,idle
7526.8057,1.17136,-0.02566,0.10806,1,0.0000,0.0000,0,0,idle
7526.8224,1.17985,-0.02600,-0.29850,1,0.0000,0.0000,0,0,idle
7526.8390,1.18415,-0.02502,0.11403,1,0.0000,0.0000,0,0,idle
7526.8557,1.14463,-0.02568,0.11019,1,0.0000,0.0000,0,0,idle
7526.8724,1.18702,-0.02540,0.13783,1,0.0000,0.0000,0,0,idle
7526.8890,1.15796,-0.02530,0.11692,1,0.0000,0.0000,0,0,idle
7526.9057,1.18068,-0.02596,-0.30369,1,0.0000,0.0000,0,0,idle
7526.9224,1.17571,-0.02560,-0.27647,1,0.0000,0.0000,0,0,idle
7526.9390,1.19317,-0.02556,0.15619,1,0.0400,0.0000,20,0,lin_deadzone_fwd
7526.9557,1.18359,-0.02607,0.14056,1,0.0400,0.0000,20,0,lin_deadzone_fwd
7526.9724,1.16210,-0.02458,0.14451,1,0.0400,0.0000,20,0,lin_deadzone_fwd
7526.9890,1.14876,-0.02282,0.15819,1,0.0400,0.0000,20,0,lin_deadzone_fwd
7527.0057,1.15948,-0.02134,-0.31371,1,0.0400,0.0000,20,0,lin_deadzone_fwd
7527.0224,1.13288,-0.02099,-0.31193,1,0.0400,0.0000,20,0,lin_deadzone_fwd
7527.0390,1.16598,-0.01879,0.15088,1,0.0400,0.0000,20,0,lin_deadzone_fwd
7527.0557,1.13999,-0.01784,-0.29118,1,0.0400,0.0000,20,0,lin_deadzone_fwd
7527.0723,1.13798,-0.01656,-0.30798,1,0.0400,0.0000,20,0,lin_deadzone_fwd
7527.0890,1.14091,-0.01513,0.17096,1,0.0400,0.0000,20,0,lin_deadzone_fwd
7527.1057,1.11692,-0.01335,-0.30169,1,0.0400,0.0000,20,0,lin_deadzone_fwd
7527.1223,1.15799,-0.01144,-0.32186,1,0.0400,0.0000,20,0,lin_deadzone_fwd
7527.1390,1.09724,-0.01117,-0.28199,1,0.0400,0.0000,20,0,lin_deadzone_fwd
7527.1557,1.12193,-0.00838,0.16762,1,0.0400,0.0000,20,0,lin_deadzone_fwd
7527.1723,1.11717,-0.00791,0.16211,1,0.0400,0.0000,20,0,lin_deadzone_fwd
7527.1890,1.10391,-0.00554,-0.31312,1,0.0400,0.0000,20,0,lin_deadzone_fwd
7527.2057,1.11107,-0.00365,-0.33503,1,0.0400,0.0000,20,0,lin_deadzone_fwd
7527.2223,1.09781,-0.00251,0.16999,1,0.0400,0.0000,20,0,lin_deadzone_fwd
7527.2390,1.07975,-0.00242,-0.31746,1,0.0400,0.0000,20,0,lin_deadzone_fwd
7527.2557,1.08886,-0.00015,-0.31793,1,0.0400,0.0000,20,0,lin_deadzone_fwd
7527.2723,1.07348,0.00168,-0.31921,1,0.0400,0.0000,20,0,lin_deadzone_fwd
7527.2890,1.06829,0.00286,-0.32509,1,0.0400,0.0000,20,0,lin_deadzone_fwd
7527.3056,1.08960,0.00516,-0.32126,1,0.0400,0.0000,20,0,lin_deadzone_fwd
7527.3223,1.05066,0.00507,-0.29426,1,0.0400,0.0000,20,0,lin_deadzone_fwd
7527.3390,1.05414,0.00770,-0.30723,1,0.0400,0.0000,20,0,lin_deadzone_fwd
7527.3556,1.05244,0.00882,-0.30826,1,0.0400,0.0000,20,0,lin_deadzone_fwd
7527.3723,1.05173,0.01133,-0.30206,1,0.0400,0.0000,20,0,lin_deadzone_fwd
7527.3890,1.04450,0.01100,-0.28764,1,0.0400,0.0000,20,0,lin_deadzone_fwd
7527.4056,1.03242,0.01229,-0.29627,1,0.0400,0.0000,20,0,lin_deadzone_fwd
7527.4223,1.05271,0.01410,-0.27790,1,0.0400,0.0000,20,0,lin_deadzone_fwd
7527.4390,1.03104,0.01600,-0.30549,1,0.0400,0.0000,20,0,lin_deadzone_fwd
7527.4556,1.03361,0.01776,0.16946,1,0.0400,0.0000,20,0,lin_deadzone_fwd
7527.4723,1.02158,0.01826,0.20842,1,0.0400,0.0000,20,0,lin_deadzone_fwd
7527.4890,1.00864,0.01960,-0.31703,1,0.0400,0.0000,20,0,lin_deadzone_fwd
7527.5056,1.03043,0.02229,-0.32851,1,0.0400,0.0000,20,0,lin_deadzone_fwd
7527.5223,1.02202,0.02376,-0.34166,1,0.0400,0.0000,20,0,lin_deadzone_fwd
7527.5389,1.01033,0.02493,-0.34554,1,0.0400,0.0000,20,0,lin_deadzone_fwd
7527.5556,0.96953,0.02380,-0.28933,1,0.0400,0.0000,20,0,lin_deadzone_fwd
7527.5723,1.00318,0.02781,0.21446,1,0.0400,0.0000,20,0,lin_deadzone_fwd
7527.5889,0.98785,0.02826,-0.32726,1,0.0400,0.0000,20,0,lin_deadzone_fwd
7527.6056,1.00770,0.03078,-0.30954,1,0.0400,0.0000,20,0,lin_deadzone_fwd
7527.6223,0.96204,0.03059,0.18439,1,0.0400,0.0000,20,0,lin_deadzone_fwd
7527.6389,0.96494,0.03211,0.18868,1,0.0400,0.0000,20,0,lin_deadzone_fwd
7527.6556,0.95604,0.03276,-0.30111,1,0.0400,0.0000,20,0,lin_deadzone_fwd
7527.6723,0.97530,0.03606,0.17448,1,0.0800,0.0000,40,0,lin_deadzone_fwd
7527.6889,0.93453,0.03610,-0.26505,1,0.0800,0.0000,40,0,lin_deadzone_fwd
7527.7056,0.94056,0.03819,-0.26574,1,0.0800,0.0000,40,0,lin_deadzone_fwd
7527.7223,0.92927,0.04064,-0.34364,1,0.0800,0.0000,40,0,lin_deadzone_fwd
7527.7389,0.92984,0.04181,0.20668,1,0.0800,0.0000,40,0,lin_deadzone_fwd
7527.7556,0.93331,0.04512,0.18447,1,0.0800,0.0000,40,0,lin_deadzone_fwd
7527.7722,0.88857,0.04448,-0.26159,1,0.0800,0.0000,40,0,lin_deadzone_fwd
7527.7889,0.91818,0.04934,-0.30292,1,0.0800,0.0000,40,0,lin_deadzone_fwd
7527.8056,0.86830,0.04872,-0.27859,1,0.0800,0.0000,40,0,lin_deadzone_fwd
7527.8222,0.88294,0.05121,-0.29419,1,0.0800,0.0000,40,0,lin_deadzone_fwd
7527.8389,0.88450,0.05347,-0.30815,1,0.0800,0.0000,40,0,lin_deadzone_fwd
7527.8556,0.88241,0.05513,-0.29599,1,0.0800,0.0000,40,0,lin_deadzone_fwd
7527.8722,0.86454,0.05625,-0.29798,1,0.0800,0.0000,40,0,lin_deadzone_fwd
7527.8889,0.86209,0.05896,-0.30279,1,0.0800,0.0000,40,0,lin_deadzone_fwd
7527.9056,0.86398,0.06131,-0.30020,1,0.0800,0.0000,40,0,lin_deadzone_fwd
7527.9222,0.82966,0.06057,-0.25065,1,0.0800,0.0000,40,0,lin_deadzone_fwd
7527.9389,0.82703,0.06316,-0.26863,1,0.0800,0.0000,40,0,lin_deadzone_fwd
7527.9556,0.81973,0.06503,-0.25407,1,0.0800,0.0000,40,0,lin_deadzone_fwd
7527.9722,0.81149,0.06619,-0.26913,1,0.0800,0.0000,40,0,lin_deadzone_fwd
7527.9889,0.80343,0.06843,-0.26581,1,0.0800,0.0000,40,0,lin_deadzone_fwd
7528.0055,0.80182,0.07085,0.19360,1,0.0800,0.0000,40,0,lin_deadzone_fwd
7528.0222,0.79537,0.07271,-0.27792,1,0.0800,0.0000,40,0,lin_deadzone_fwd
7528.0389,0.78258,0.07417,-0.27574,1,0.0800,0.0000,40,0,lin_deadzone_fwd
7528.0555,0.77271,0.07553,0.19885,1,0.1200,0.0000,60,0,lin_deadzone_fwd
7528.0722,0.76463,0.07806,0.18399,1,0.1200,0.0000,60,0,lin_deadzone_fwd
7528.0889,0.75399,0.08063,-0.26999,1,0.1200,0.0000,60,0,lin_deadzone_fwd
7528.1055,0.74691,0.08364,-0.26354,1,0.1200,0.0000,60,0,lin_deadzone_fwd
7528.1222,0.73674,0.08599,0.17271,1,0.1200,0.0000,60,0,lin_deadzone_fwd
7528.1389,0.72656,0.08873,0.17423,1,0.1200,0.0000,60,0,lin_deadzone_fwd
7528.1555,0.71597,0.09119,-0.25534,1,0.1200,0.0000,60,0,lin_deadzone_fwd
7528.1722,0.71372,0.09476,-0.27017,1,0.1200,0.0000,60,0,lin_deadzone_fwd
7528.1889,0.69374,0.09620,-0.28325,1,0.1200,0.0000,60,0,lin_deadzone_fwd
7528.2055,0.68460,0.09862,0.19159,1,0.1200,0.0000,60,0,lin_deadzone_fwd
7528.2222,0.68311,0.10253,0.21579,1,0.1200,0.0000,60,0,lin_deadzone_fwd
7528.2388,0.66101,0.10302,-0.24763,1,0.1200,0.0000,60,0,lin_deadzone_fwd
7528.2555,0.64801,0.10520,-0.24192,1,0.1200,0.0000,60,0,lin_deadzone_fwd
7528.2722,0.63691,0.10798,0.21185,1,0.1200,0.0000,60,0,lin_deadzone_fwd
7528.2888,0.63046,0.11146,-0.28042,1,0.1200,0.0000,60,0,lin_deadzone_fwd
7528.3055,0.63053,0.11520,0.19644,1,0.1600,0.0000,80,0,lin_deadzone_fwd
7528.3222,0.61078,0.11745,-0.26547,1,0.1600,0.0000,80,0,lin_deadzone_fwd
7528.3388,0.59973,0.12052,0.19954,1,0.1600,0.0000,80,0,lin_deadzone_fwd
7528.3555,0.58655,0.12431,-0.29704,1,0.1600,0.0000,80,0,lin_deadzone_fwd
7528.3722,0.57832,0.12852,-0.27110,1,0.1600,0.0000,80,0,lin_deadzone_fwd
