# auto-battlebot velocity jig
# columns: t_us,count,gx,gy,gz,ax,ay,az  (raw int16 imu)
# encoder: quadrature x4 (constant column if unplugged)
# sample_rate_hz=1000 gyro_dps_per_lsb=0.070 accel_g_per_lsb=0.000244
3249273181,0,14,-25,-4,59,40,-4084
3249274176,0,19,-33,-5,57,46,-4084
3249275176,0,16,-29,-6,61,40,-4103
3249276176,0,17,-32,-4,74,52,-4097
3249277176,0,13,-33,-1,63,63,-4115
3249278176,0,18,-33,-7,70,54,-4107
3249279176,1,17,-36,-8,66,56,-4117
3249280176,1,17,-30,-2,63,67,-4130
3249281176,1,21,-43,-4,158,70,-4121
3249282176,1,27,-45,-4,65,45,-4091
3249283176,1,25,-43,0,42,57,-4094
3249284176,1,25,-44,1,53,55,-4087
3249285176,1,21,-43,-2,64,51,-4084
3249286176,1,20,-46,-2,77,48,-4075
3249287176,1,28,-49,1,67,56,-4094
3249288176,1,24,-51,-1,80,71,-4092
3249289176,1,24,-45,3,79,71,-4109
3249290176,1,19,-45,-4,81,58,-4103
3249291176,1,18,-46,-4,31,62,-4075
3249292176,1,-59,86,-7,-1024,-462,-1974
3249293176,1,26,11,9,1072,-111,-6499
3249294176,1,17,25,-7,2046,1201,-4845
3249295176,1,27,-106,-20,1084,280,-4301
3249296176,1,67,-138,-1,-691,-214,-3862
3249297176,1,24,-44,2,-872,-25,-3623
3249298176,1,14,-16,2,-667,-153,-3771
3249299176,1,10,-17,3,361,-222,-4219
3249300176,1,9,-50,3,552,169,-4125
3249301176,1,34,-64,-4,-82,176,-4354
3249302176,1,29,-56,0,20,38,-3980
3249303176,1,25,-43,0,-30,-70,-3894
3249304176,1,13,-37,0,35,-89,-4044
3249305176,1,12,-49,0,147,65,-4075
3249306178,1,13,-53,0,-29,84,-4127
3249307176,1,15,-50,0,-83,165,-4084
3249308176,1,15,-50,-1,-78,154,-4109
3249309176,1,18,-38,-3,-84,-67,-4003
3249310176,1,9,-30,4,2,-123,-4017
3249311176,1,0,-33,9,43,28,-4052
3249312176,1,4,-31,6,56,52,-4197
3249313176,1,16,-40,-3,91,100,-4123
3249314176,1,2,-21,0,-129,5,-3953
3249315176,1,-3,-4,0,-194,-46,-3954
3249316176,1,-10,4,-3,-102,-48,-3977
