# auto-battlebot velocity jig
# columns: t_us,count,gx,gy,gz,ax,ay,az  (raw int16 imu)
# encoder: quadrature x4 (constant column if unplugged)
# sample_rate_hz=1000 gyro_dps_per_lsb=0.070 accel_g_per_lsb=0.000244
2716769909,1,4,-7,-13,4,26,-4085
2716770909,1,2,-4,-7,24,25,-4101
2716771909,1,3,0,-6,12,26,-4087
2716772909,1,5,-6,-5,9,15,-4083
2716773909,1,4,-6,-3,11,13,-4094
2716774909,1,6,-6,-8,11,9,-4105
2716775909,1,4,-3,-7,13,22,-4076
2716776909,1,-6,2,-3,20,27,-4077
2716777909,1,5,-4,-6,3,29,-4098
2716778909,1,2,-2,-3,13,14,-4088
2716779909,1,0,-6,-10,4,17,-4076
2716780909,1,3,-5,-9,14,25,-4080
2716781909,1,4,-1,-7,7,21,-4082
2716782909,1,6,-6,-11,-4,17,-4087
2716783909,1,4,-5,-8,-5,23,-4082
2716784909,1,6,-5,-9,9,17,-4092
2716785909,1,6,-5,-5,8,18,-4092
2716786909,1,3,-3,-4,0,21,-4083
2716787909,1,6,-2,-6,12,30,-4084
2716788909,1,8,-5,-10,3,23,-4089
2716789909,1,2,-2,-4,10,22,-4079
2716790910,1,-1,-5,-5,20,11,-4076
2716791911,1,11,-5,-5,-2,16,-4093
2716792909,1,4,-2,-3,11,21,-4105
2716793909,1,7,-2,-3,13,23,-4095
2716794909,1,0,-3,-7,9,27,-4107
2716795909,1,6,-2,-7,12,14,-4090
2716796909,1,5,-7,-12,8,13,-4080
2716797909,1,4,-1,-5,1,11,-4079
2716798909,1,3,-8,-14,12,24,-4081
2716799909,1,-2,-3,-4,12,25,-4081
2716800909,1,3,4,-1,10,31,-4086
2716801909,1,5,-3,-8,9,15,-4078
2716802909,1,8,-1,-6,14,27,-4094
2716803909,1,-1,-1,-4,23,2,-4091
2716804909,1,4,-11,-9,-6,14,-4089
2716805909,1,-1,-2,-9,6,18,-4098
2716806909,1,1,-6,-10,0,4,-4104
2716807909,1,6,-2,-9,11,19,-4089
2716808909,1,6,-2,-6,16,22,-4102
2716809909,1,0,-6,-7,-4,31,-4089
2716810909,1,10,-1,-5,22,5,-4105
2716811909,1,-1,-5,-5,9,20,-4097
2716812909,1,10,-5,-10,4,31,-4083
2716813909,1,-4,3,-9,16,17,-4074
2716814909,1,1,-4,-8,4,19,-4098
2716815909,1,2,-5,-6,5,24,-4094
2716816909,1,0,-1,-1,17,13,-4100
2716817909,1,5,-1,-6,16,23,-4077
2716818909,1,-5,-4,-1,12,20,-4087
2716819909,1,6,-5,-6,-6,24,-4094
2716820909,1,-1,-1,-5,13,9,-4089
2716821909,1,4,-3,-6,8,25,-4101
2716822909,1,0,0,-10,20,20,-4096
2716823909,1,10,-9,-6,10,25,-4094
2716824909,1,1,-4,-8,13,8,-4098
2716825909,1,6,-7,-9,19,15,-4099
2716826909,1,5,-1,-9,-1,25,-4100
2716827909,1,6,0,-11,4,22,-4092
2716828909,1,5,-2,-11,5,28,-4095
2716829909,1,4,-10,-9,5,26,-4098
2716830909,1,1,-9,-7,15,18,-4095
2716831909,1,3,-1,-6,-5,28,-4103
2716832909,1,0,2,-6,0,28,-4086
2716833909,1,9,-6,-6,-10,3,-4085
2716834909,1,2,-4,-6,5,26,-4084
2716835909,1,3,-2,-7,11,8,-4073
2716836909,1,6,-8,-7,14,10,-4084
2716837909,1,3,-3,-6,11,24,-4086
2716838909,1,4,-15,-7,21,19,-4082
2716839909,1,5,-1,-7,5,9,-4088
2716840909,1,3,-2,-9,-6,30,-4083
2716841909,1,7,-10,-2,24,26,-4087
2716842909,1,6,-4,-4,-10,29,-4089
2716843909,1,6,-3,-7,12,38,-4092
2716844909,1,3,-10,-7,23,22,-4093
2716845909,1,6,-2,-6,1,19,-4097
2716846909,1,1,-1,-8,11,7,-4075
2716847909,1,3,0,-6,6,28,-4093
2716848909,1,5,-6,-4,17,31,-4084
2716849909,1,-2,-4,-4,6,30,-4089
2716850909,1,4,-5,-4,-5,23,-4093
2716851909,1,2,0,-4,10,20,-4087
2716852909,1,2,-2,-7,10,17,-4082
2716853909,1,6,-4,-8,2,27,-4080
2716854909,1,8,0,-7,-2,18,-4095
2716855909,1,7,-11,-8,23,36,-4094
2716856909,1,-4,-1,-9,9,26,-4102
2716857909,1,4,-4,-5,25,12,-4091
2716858909,1,3,-2,-9,2,18,-4092
2716859909,1,4,2,-5,19,23,-4108
2716860909,1,4,-6,-9,-1,7,-4084
2716861909,1,11,-6,-4,9,28,-4099
2716862909,1,4,-5,-7,-1,12,-4111
2716863909,1,3,-1,-6,4,15,-4094
2716864909,1,4,-7,-9,20,17,-4106
2716865909,1,3,-4,-6,10,14,-4078
2716866909,1,1,-6,-7,-4,19,-4082
2716867909,1,-2,2,-10,17,26,-4079
2716868909,1,8,-9,-7,18,19,-4087
2716869909,1,6,-3,-10,12,18,-4087
2716870909,1,-5,1,-6,16,31,-4093
2716871909,1,7,-4,-10,0,14,-4092
2716872909,1,0,-2,-2,22,19,-4098
2716873909,1,1,-3,-10,-4,14,-4098
2716874909,1,5,-2,-7,11,21,-4089
2716875909,1,5,-2,-6,8,24,-4089
2716876909,1,6,-3,-10,22,17,-4097
2716877909,1,3,-5,-4,-1,21,-4105
2716878909,1,8,0,-7,5,22,-4099
2716879909,1,6,-5,-5,20,22,-4076
2716880909,1,4,-6,-7,0,23,-4086
2716881909,1,0,-2,-5,15,24,-4080
2716882909,1,2,-7,-2,0,11,-4090
2716883909,1,2,0,-3,-3,39,-4091
2716884909,1,-2,-4,-11,12,22,-4104
2716885909,1,3,2,-14,10,24,-4090
2716886909,1,2,-7,-7,-3,30,-4092
2716887909,1,10,-10,-9,11,20,-4073
2716888909,1,3,-5,-9,13,21,-4083
2716889909,1,-1,-4,-10,31,17,-4076
2716890909,1,5,-6,-11,2,17,-4094
2716891909,1,5,-3,-8,10,14,-4101
2716892909,1,4,-6,-8,1,34,-4095
2716893909,1,-1,-2,-6,9,20,-4091
2716894909,1,4,-6,-2,2,11,-4082
2716895909,1,3,-5,-12,5,24,-4089
2716896909,1,4,-2,-4,2,26,-4097
2716897909,1,5,-4,-6,5,13,-4098
2716898909,1,5,-6,-8,6,29,-4092
2716899909,1,8,-1,-7,1,32,-4100
2716900909,1,5,-5,-11,0,22,-4061
2716901909,1,4,-4,-8,-3,18,-4094
2716902909,1,6,-1,-12,3,27,-4090
2716903909,1,6,-7,-11,5,24,-4102
2716904909,1,9,-6,-3,18,23,-4089
2716905909,1,4,-6,-5,9,18,-4087
2716906909,1,7,-4,-4,12,17,-4079
2716907909,1,-2,-2,-9,22,21,-4099
2716908909,1,1,-8,-8,9,17,-4087
2716909909,1,8,-3,-5,3,12,-4101
2716910909,1,3,-4,-7,9,7,-4091
2716911909,1,5,-5,-8,8,14,-4099
2716912909,1,0,-5,-8,2,23,-4098
2716913909,1,2,1,-8,-4,14,-4099
2716914909,1,5,-4,-9,20,31,-4083
2716915909,1,7,-5,-9,13,21,-4084
2716916909,1,-1,-1,-6,5,21,-4086
2716917909,1,6,-4,-9,14,7,-4068
2716918909,1,6,-5,-4,15,26,-4088
2716919909,1,3,-7,-5,17,30,-4093
2716920909,1,6,-5,-5,6,30,-4103
2716921909,1,5,-3,-7,13,22,-4106
2716922909,1,5,-2,-4,-4,16,-4084
2716923909,1,1,-2,-7,4,21,-4096
2716924909,1,3,-12,-7,0,14,-4095
2716925909,1,5,-6,-4,11,22,-4099
2716926909,1,3,-6,-11,3,17,-4096
2716927909,1,5,-5,-10,19,23,-4098
2716928909,1,8,-2,-11,14,19,-4102
2716929909,1,3,-9,-4,7,14,-4100
2716930909,1,-1,-2,-6,-1,28,-4103
2716931909,1,5,-1,-7,9,28,-4091
2716932909,1,4,-6,-8,3,24,-4098
2716933909,1,0,-3,-10,9,26,-4080
2716934909,1,-4,0,-5,8,25,-4086
2716935909,1,10,-4,-9,21,32,-4105
2716936909,1,8,-2,-8,13,20,-4094
2716937909,1,1,-1,-2,13,27,-4091
2716938909,1,5,-4,-8,-4,22,-4092
2716939909,1,5,-3,-3,3,9,-4075
2716940909,1,4,1,-3,0,23,-4083
2716941909,1,8,-6,-5,18,30,-4077
2716942909,1,2,-3,-6,10,26,-4091
2716943909,1,6,-9,-5,5,18,-4101
2716944909,1,-2,-5,-7,18,20,-4100
2716945909,1,5,-7,-9,13,16,-4087
2716946909,1,2,-6,-10,11,22,-4094
2716947909,1,1,-3,-3,26,8,-4099
2716948909,1,7,-5,-12,-7,1,-4088
2716949909,1,-1,-8,-8,-6,5,-4092
2716950909,1,1,-1,-5,10,30,-4110
2716951909,1,9,-10,-10,-4,21,-4087
2716952909,1,4,-1,-6,14,17,-4101
2716953909,1,3,0,-5,1,24,-4085
2716954909,1,2,-8,-11,12,20,-4099
2716955909,1,2,-1,-3,-9,34,-4084
2716956909,1,7,-6,-7,16,30,-4080
2716957909,1,2,-7,-7,20,11,-4098
2716958909,1,6,-5,-6,5,20,-4084
2716959909,1,3,-2,-10,6,26,-4091
2716960909,1,-2,2,-4,3,15,-4094
2716961909,1,4,-1,-4,14,20,-4104
2716962909,1,1,-5,-5,12,28,-4096
2716963909,1,2,3,-4,5,17,-4093
2716964909,1,3,-2,-9,-9,26,-4086
2716965909,1,6,-1,-8,14,8,-4091
2716966909,1,8,0,-7,15,21,-4084
2716967909,1,7,-3,-7,20,22,-4081
2716968909,1,1,-1,-5,10,7,-4080
2716969909,1,1,-3,-5,-1,22,-4083
2716970909,1,8,-5,-5,7,10,-4085
2716971909,1,-2,1,-6,1,24,-4089
2716972909,1,5,-6,-6,7,29,-4088
2716973909,1,4,-6,-3,11,24,-4097
2716974909,1,-1,-1,-5,9,21,-4083
2716975909,1,6,-6,-6,7,18,-4102
2716976909,1,7,-1,-1,15,24,-4101
2716977909,1,5,3,-8,-2,28,-4103
2716978909,1,9,-10,-9,8,7,-4099
2716979909,1,6,-6,-8,2,3,-4089
2716980909,1,2,-5,-5,-18,27,-4088
2716981909,1,2,-4,-12,22,13,-4100
2716982909,1,2,5,-8,11,15,-4102
2716983909,1,10,-6,-4,-4,5,-4074
2716984909,1,5,-1,-5,1,23,-4075
2716985909,1,2,-5,1,6,25,-4083
2716986909,1,-2,-6,-9,15,24,-4082
2716987909,1,1,-5,-5,-5,24,-4088
2716988909,1,4,-7,-9,-7,24,-4071
2716989909,1,2,-2,-6,5,30,-4082
2716990909,1,2,-4,-6,13,15,-4100
2716991909,1,3,1,-8,12,20,-4080
2716992909,1,1,-3,-8,8,19,-4090
2716993909,1,1,1,-8,8,27,-4090
2716994909,1,4,-10,-7,2,10,-4102
2716995909,1,-1,2,-3,17,25,-4082
2716996909,1,3,-1,-12,6,20,-4102
2716997909,1,1,-4,-11,11,17,-4097
2716998909,1,7,0,-10,-2,22,-4090
2716999909,1,2,-1,-7,19,23,-4090
2717000909,1,4,-2,-10,12,13,-4102
2717001909,1,1,-2,-7,16,29,-4091
2717002909,1,3,-9,-1,0,16,-4089
2717003909,1,6,-7,-8,12,20,-4097
2717004909,1,0,-1,-11,17,12,-4085
2717005909,1,1,-6,-10,11,11,-4072
2717006909,1,0,1,-5,22,27,-4089
2717007909,1,8,-8,-8,12,19,-4092
2717008909,1,2,1,-8,-4,26,-4094
2717009909,1,5,-6,-15,4,17,-4096
2717010909,1,11,-10,-8,8,4,-4088
2717011909,1,3,1,-10,-5,25,-4081
2717012909,1,5,-4,-6,2,1,-4090
2717013909,1,-1,-3,-6,-9,29,-4078
2717014909,1,3,-5,-11,-7,29,-4081
2717015909,1,9,-11,-7,12,24,-4083
2717016909,1,3,-3,-5,19,17,-4099
2717017909,1,4,2,-4,3,35,-4070
2717018909,1,7,-9,-4,15,26,-4083
2717019909,1,5,-2,-8,2,27,-4074
2717020909,1,-1,0,-9,24,20,-4086
2717021909,1,5,-7,-12,8,13,-4074
2717022909,1,3,-7,-7,14,13,-4083
2717023909,1,3,-4,-6,-15,29,-4097
2717024909,1,5,-3,-6,23,30,-4100
2717025909,1,3,-2,-2,20,18,-4090
2717026909,1,3,-4,-8,5,27,-4096
2717027909,1,1,-3,-9,14,22,-4089
2717028909,1,10,1,-5,10,16,-4104
2717029909,1,3,-4,-9,2,22,-4094
2717030909,1,-1,-2,-4,12,30,-4089
2717031909,1,1,-4,-6,5,18,-4095
2717032909,1,1,4,-8,2,26,-4094
2717033909,1,4,0,-4,5,23,-4090
2717034909,1,3,-1,-4,10,9,-4075
2717035909,1,5,-7,-5,2,21,-4089
2717036909,1,4,-4,-7,5,33,-4090
2717037909,1,6,-7,-10,3,26,-4083
2717038909,1,8,-3,-8,-11,20,-4081
2717039909,1,6,-7,-4,4,23,-4105
2717040909,1,7,-5,-11,4,26,-4076
2717041909,1,-2,3,-4,5,13,-4083
2717042909,1,7,-8,-6,7,12,-4090
2717043909,1,4,-1,-4,23,22,-4083
2717044909,1,5,-6,-5,20,22,-4093
2717045909,1,3,-5,-6,15,25,-4103
2717046909,1,4,-2,-4,6,16,-4094
2717047909,1,5,-9,-8,4,23,-4082
2717048909,1,2,0,-10,1,14,-4083
2717049909,1,2,-4,-11,-3,28,-4082
2717050909,1,3,1,-7,11,28,-4081
2717051909,1,-3,3,-9,-2,26,-4094
2717052909,1,5,-4,-10,13,10,-4102
2717053909,1,3,-6,-9,3,15,-4084
2717054909,1,6,-4,-10,18,26,-4072
2717055909,1,7,-3,-9,18,28,-4074
2717056909,1,1,-6,-4,12,21,-4082
2717057909,1,1,-1,-3,5,32,-4086
2717058909,1,7,-2,-11,20,18,-4085
2717059909,1,9,-6,-9,3,22,-4100
2717060909,1,3,-1,-4,18,25,-4095
2717061909,1,9,-5,-4,6,11,-4077
2717062909,1,-1,-5,-6,27,25,-4116
2717063909,1,3,-5,-7,14,17,-4107
2717064909,1,8,-2,-4,10,24,-4096
2717065909,1,4,-1,-9,-14,15,-4094
2717066909,1,6,-3,-6,14,24,-4106
2717067909,1,10,-5,-2,8,2,-4076
2717068909,1,2,3,-5,3,16,-4082
2717069909,1,5,-9,-4,4,22,-4093
2717070909,1,0,-1,-4,12,17,-4082
2717071909,1,2,-4,-3,7,34,-4074
2717072909,1,2,-1,-4,21,23,-4091
2717073909,1,3,1,-4,23,26,-4076
2717074909,1,5,-5,-10,5,26,-4069
2717075909,1,5,0,-8,8,16,-4087
2717076909,1,6,-5,-9,9,4,-4098
2717077909,1,4,-4,-4,25,11,-4100
2717078909,1,4,-4,-11,20,19,-4103
2717079909,1,3,-3,-7,-9,19,-4091
2717080909,1,4,-3,-4,6,9,-4105
2717081909,1,7,1,-9,-4,14,-4095
2717082909,1,3,-2,-9,3,23,-4097
2717083909,1,8,-8,-6,-2,11,-4093
2717084909,1,-1,-1,-9,-6,11,-4087
2717085909,1,6,-15,-9,4,15,-4091
2717086909,1,4,-2,-7,8,19,-4081
2717087909,1,-2,-7,-9,5,23,-4087
2717088909,1,4,-5,-5,12,20,-4079
2717089909,1,1,0,-6,12,22,-4091
2717090909,1,7,-1,-9,23,23,-4088
2717091909,1,-1,-5,-2,9,28,-4079
2717092909,1,4,0,-7,13,33,-4087
2717093909,1,5,-7,-7,4,26,-4091
2717094909,1,5,-6,-11,8,18,-4083
2717095909,1,2,-2,-10,25,28,-4095
2717096909,1,2,-4,-10,13,16,-4085
2717097909,1,3,0,-10,15,27,-4081
2717098909,1,6,-9,-7,2,11,-4083
2717099909,1,11,-3,-8,13,30,-4100
2717100909,1,0,-3,-1,9,20,-4101
2717101909,1,7,-9,-1,12,27,-4089
2717102909,1,0,-7,-5,7,28,-4093
2717103909,1,3,-2,-5,22,21,-4084
2717104909,1,4,-4,-3,3,40,-4095
2717105909,1,5,-3,-7,7,29,-4101
2717106909,1,7,-6,-11,13,18,-4104
2717107909,1,6,-1,-6,18,13,-4094
2717108909,1,5,-4,-7,10,29,-4097
2717109909,1,1,-2,-7,10,21,-4093
2717110909,1,2,2,-4,11,22,-4089
2717111909,1,1,-6,-6,3,31,-4101
2717112909,1,9,-10,-13,9,22,-4074
2717113909,1,0,-4,-10,13,17,-4079
2717114909,1,2,-2,-5,9,16,-4087
2717115909,1,1,-4,-7,11,-1,-4063
2717116909,1,-3,-6,-4,7,26,-4095
2717117909,1,4,-6,-3,7,19,-4090
2717118909,1,5,0,-8,8,11,-4085
2717119909,1,-4,3,-5,14,13,-4096
2717120909,1,2,-8,-11,4,18,-4099
2717121909,1,2,4,-6,2,30,-4093
2717122909,1,4,-1,-6,24,14,-4095
2717123909,1,0,-5,-7,7,14,-4090
2717124909,1,5,-4,-4,-4,31,-4080
2717125909,1,1,-3,-7,17,14,-4100
2717126909,1,1,1,-5,16,28,-4084
2717127909,1,2,-7,-3,2,26,-4106
2717128909,1,1,-9,-10,11,5,-4080
2717129909,1,1,-2,-6,1,25,-4091
2717130909,1,8,-6,-6,18,28,-4111
2717131909,1,1,-6,-8,7,30,-4082
2717132909,1,4,-5,-6,12,11,-4099
2717133909,1,4,-7,-7,22,23,-4093
2717134909,1,7,3,-3,12,28,-4091
2717135909,1,4,-1,-7,15,26,-4099
2717136909,1,9,-3,-6,0,13,-4095
2717137909,1,-4,4,-5,-6,21,-4082
2717138909,1,5,-2,-3,13,13,-4091
2717139909,1,5,-2,-8,11,25,-4096
2717140909,1,-4,-6,-9,-5,20,-4077
2717141909,1,5,-1,-9,2,26,-4078
2717142909,1,3,-3,-11,10,16,-4086
2717143909,1,2,-5,-6,-5,19,-4069
2717144909,1,4,-1,-9,15,26,-4097
2717145909,1,3,-4,-8,18,23,-4084
2717146909,1,4,-8,-8,9,26,-4097
2717147909,1,3,-6,-10,12,11,-4105
2717148909,1,5,-4,-8,-5,14,-4089
2717149909,1,6,-5,-9,1,23,-4091
2717150909,1,6,-13,-8,1,22,-4079
2717151909,1,5,1,-10,3,28,-4090
2717152909,1,7,-3,-3,0,27,-4084
2717153909,1,6,-3,-4,-4,18,-4091
2717154909,1,1,-7,-6,13,33,-4096
2717155909,1,0,0,-5,4,8,-4087
2717156909,1,-1,-2,-10,17,14,-4085
2717157909,1,9,-7,-10,-5,26,-4090
2717158909,1,8,-6,-7,-1,20,-4079
2717159909,1,6,-5,-7,33,27,-4089
2717160909,1,7,-4,-4,6,14,-4078
2717161909,1,0,2,-9,1,32,-4094
2717162909,1,5,-4,-7,-7,22,-4098
2717163909,1,4,-7,-7,21,21,-4088
2717164909,1,0,-2,-2,17,17,-4091
2717165909,1,4,-9,-9,-3,19,-4113
2717166909,1,5,0,-9,5,23,-4094
2717167909,1,5,-2,-6,19,11,-4101
2717168909,1,6,0,-4,3,21,-4101
2717169909,1,2,-5,-5,11,31,-4102
2717170909,1,4,-7,-10,9,13,-4083
2717171909,1,2,-9,-9,10,10,-4100
2717172909,1,7,-3,-8,-11,15,-4108
2717173909,1,4,-2,-8,9,24,-4092
2717174909,1,6,-3,-5,23,10,-4090
2717175909,1,5,1,-10,8,9,-4084
2717176909,1,6,-6,-8,10,21,-4082
2717177909,1,8,-7,-8,9,23,-4099
2717178909,1,0,-3,-8,10,28,-4087
2717179909,1,4,-5,-4,9,24,-4084
2717180909,1,5,-5,-9,10,27,-4099
2717181909,1,5,-7,-8,2,24,-4110
2717182909,1,6,-7,-6,-3,15,-4101
2717183909,1,-1,1,-7,8,31,-4098
2717184909,1,8,-6,-6,4,16,-4088
2717185909,1,-1,2,-7,18,9,-4100
2717186909,1,5,-6,-4,-5,21,-4087
2717187909,1,5,-3,-14,5,18,-4075
2717188909,1,4,-2,-8,4,19,-4089
2717189909,1,4,-5,-8,17,17,-4093
2717190909,1,9,-5,-9,8,24,-4085
2717191909,1,6,-1,0,20,24,-4073
2717192909,1,1,-11,-12,3,18,-4077
2717193909,1,2,0,-6,14,27,-4089
2717194909,1,2,-2,-6,3,35,-4087
2717195909,1,8,-9,-8,21,21,-4078
2717196909,1,2,2,-6,23,35,-4085
2717197909,1,6,-8,-7,6,28,-4090
2717198909,1,0,-4,-5,2,20,-4100
2717199909,1,0,-1,-6,5,19,-4095
2717200909,1,5,-5,-9,30,13,-4088
2717201909,1,2,-1,-2,2,22,-4095
2717202909,1,3,-2,-9,21,12,-4088
2717203909,1,8,-2,-5,3,28,-4091
2717204909,1,-1,-6,-7,-6,26,-4104
2717205909,1,2,-1,-6,21,18,-4099
2717206909,1,1,0,-6,-2,33,-4075
2717207909,1,0,1,-7,-8,12,-4114
2717208909,1,5,-3,-5,7,24,-4084
2717209909,1,-2,-7,-8,5,19,-4088
2717210909,1,3,-3,-6,10,14,-4086
2717211909,1,2,-3,-7,-5,23,-4097
2717212909,1,6,-1,-5,-6,18,-4087
2717213909,1,6,-7,-6,19,12,-4082
2717214909,1,7,-5,-9,3,17,-4096
2717215909,1,1,-4,-11,10,9,-4080
2717216909,1,6,-4,1,-7,11,-4107
2717217909,1,-1,-2,-2,-8,19,-4066
2717218909,1,1,-4,-3,1,11,-4098
2717219909,1,0,-5,-4,3,23,-4081
2717220909,1,2,-7,-6,9,16,-4099
2717221909,1,5,-2,-6,15,15,-4078
2717222909,1,3,-3,-7,6,15,-4092
2717223909,1,2,-5,-4,1,18,-4083
2717224909,1,5,-5,-7,3,24,-4094
2717225909,1,3,-4,-6,6,29,-4087
2717226909,1,4,-3,-6,2,25,-4110
2717227909,1,0,-8,-6,19,23,-4088
2717228909,1,7,-1,-11,21,10,-4107
2717229909,1,4,-3,-5,10,23,-4104
2717230909,1,8,-6,-9,5,16,-4099
2717231909,1,3,-3,-2,9,13,-4090
2717232909,1,3,1,-4,-4,13,-4087
2717233909,1,9,-1,-7,4,23,-4103
2717234909,1,1,-2,-10,-4,18,-4113
2717235909,1,4,-4,-8,-14,21,-4103
2717236909,1,4,1,-6,2,12,-4087
2717237909,1,5,-3,-7,-6,24,-4075
2717238909,1,4,2,-5,4,20,-4088
2717239909,1,2,-5,-8,14,22,-4094
2717240909,1,4,-6,-14,11,12,-4081
2717241909,1,-3,-9,-13,-8,1,-4085
2717242909,1,3,-3,-4,-8,6,-4096
2717243909,1,3,-4,-6,14,30,-4078
2717244909,1,2,-1,-4,-2,15,-4092
2717245909,1,2,-8,-6,26,23,-4088
2717246909,1,3,-7,-7,3,6,-4098
2717247909,1,-1,2,-9,15,10,-4088
2717248909,1,7,-7,-3,-3,5,-4087
2717249909,1,6,-4,-3,3,13,-4099
2717250909,1,-1,-3,-9,10,28,-4088
2717251909,1,5,-3,-7,3,12,-4084
2717252909,1,1,-1,-6,7,23,-4092
2717253909,1,8,3,-9,2,29,-4092
2717254909,1,3,-4,-10,11,20,-4085
2717255909,1,5,-4,-9,19,27,-4086
2717256909,1,9,-3,-8,8,29,-4115
2717257909,1,2,-4,-9,8,19,-4089
2717258909,1,7,-2,-6,2,27,-4106
2717259909,1,4,-5,-14,-5,24,-4094
2717260909,1,-1,-2,-8,4,27,-4101
2717261909,1,6,-4,-10,3,38,-4083
2717262909,1,6,-7,-11,19,16,-4087
2717263909,1,2,-4,-12,10,25,-4099
2717264909,1,5,-5,-12,16,28,-4084
2717265909,1,4,-5,-9,1,30,-4082
2717266909,1,3,-3,-7,8,6,-4098
2717267909,1,4,-6,-10,7,36,-4079
2717268909,1,4,-5,-5,6,25,-4077
2717269909,1,1,-3,-5,11,23,-4092
2717270909,1,4,-3,-7,18,15,-4089
2717271909,1,1,-1,-7,5,23,-4085
2717272909,1,8,-6,-8,3,25,-4084
2717273909,1,3,-5,-9,14,18,-4089
2717274909,1,8,-2,-7,21,9,-4093
2717275909,1,10,-9,-8,24,29,-4087
2717276909,1,4,-3,-9,15,14,-4106
2717277909,1,7,-1,-8,8,14,-4075
2717278909,1,5,-5,-4,12,25,-4093
2717279909,1,7,-3,-5,0,12,-4095
2717280909,1,4,-3,-8,12,29,-4102
2717281909,1,4,-1,-10,12,20,-4108
2717282909,1,7,-5,-8,24,23,-4106
2717283909,1,2,-2,-10,-10,8,-4078
2717284909,1,4,-2,-9,14,6,-4085
2717285909,1,5,-2,-9,16,5,-4103
2717286909,1,4,-9,-9,20,35,-4096
2717287909,1,0,-1,-7,-10,11,-4091
2717288909,1,1,-4,-8,-8,19,-4074
2717289909,1,5,-3,-5,19,21,-4088
2717290909,1,2,-2,-11,8,25,-4089
2717291909,1,6,-5,-8,-6,22,-4088
2717292909,1,2,-3,-7,27,17,-4084
2717293909,1,-1,-10,-5,14,8,-4087
2717294909,1,7,-7,-6,3,12,-4090
2717295909,1,2,-3,-7,3,17,-4094
2717296909,1,2,-5,-7,-4,20,-4095
2717297909,1,3,1,-7,3,26,-4091
2717298909,1,6,-2,-6,12,23,-4083
2717299909,1,6,-11,-14,3,28,-4091
2717300909,1,3,-4,-5,-6,23,-4097
2717301909,1,4,-3,-9,15,8,-4079
2717302909,1,5,-1,-5,3,9,-4079
2717303909,1,2,-2,-6,-4,38,-4070
2717304909,1,6,-5,-5,11,16,-4073
2717305909,1,9,-4,-9,17,19,-4077
2717306909,1,-1,-4,-8,11,25,-4076
2717307909,1,5,-6,-8,13,16,-4104
2717308909,1,8,-5,-8,15,31,-4080
2717309909,1,1,-6,-12,6,16,-4092
2717310909,1,1,-10,-9,2,21,-4097
2717311909,1,4,-2,-10,20,40,-4102
2717312909,1,3,-4,-10,18,32,-4090
2717313909,1,3,0,-10,-8,13,-4098
2717314909,1,2,-2,-7,-1,28,-4107
2717315909,1,4,-4,-9,13,22,-4090
2717316909,1,6,-3,-3,2,18,-4095
2717317909,1,3,-1,-6,-5,15,-4090
2717318909,1,5,-3,-4,6,17,-4082
2717319909,1,3,-5,-1,-4,21,-4082
2717320909,1,7,-8,-6,-13,26,-4084
2717321909,1,-1,-5,-8,-11,21,-4093
2717322909,1,0,-3,-12,14,34,-4076
2717323909,1,6,-4,-9,13,35,-4088
2717324909,1,-1,4,-4,2,20,-4093
2717325909,1,-1,3,-6,-4,19,-4087
2717326909,1,13,-6,-7,9,28,-4090
2717327909,1,0,-2,-10,10,15,-4086
2717328909,1,6,-4,-7,4,11,-4102
2717329909,1,-1,3,-7,17,13,-4098
2717330909,1,3,-4,-9,3,13,-4088
2717331909,1,7,-4,-6,13,19,-4111
2717332909,1,4,-6,-9,9,32,-4100
2717333909,1,4,-3,-10,13,23,-4099
2717334909,1,7,-11,-12,17,25,-4077
2717335909,1,3,-7,-8,2,12,-4082
2717336909,1,6,-5,-6,-1,15,-4090
2717337909,1,6,-9,-13,5,27,-4086
2717338909,1,5,0,-10,4,7,-4090
2717339909,1,1,-8,-7,2,17,-4081
2717340909,1,6,-3,-8,4,17,-4089
2717341909,1,1,-3,-9,0,17,-4095
2717342909,1,4,-8,-6,2,17,-4090
2717343909,1,1,-4,-3,16,21,-4083
2717344909,1,5,-6,-4,7,30,-4083
2717345909,1,4,-1,-5,-1,21,-4101
2717346909,1,-1,2,-6,-2,19,-4085
2717347909,1,7,-6,-5,12,26,-4089
2717348909,1,8,-5,-6,8,26,-4081
2717349909,1,0,-4,-4,1,29,-4086
2717350909,1,9,-10,-10,10,26,-4094
2717351909,1,2,-7,-10,13,20,-4097
2717352909,1,3,-3,-5,-1,22,-4095
2717353909,1,2,-2,-8,11,23,-4094
2717354909,1,3,-5,-4,7,21,-4107
2717355909,1,1,-9,-4,14,16,-4111
2717356909,1,7,-4,-8,20,35,-4102
2717357909,1,4,-2,-5,11,18,-4108
2717358909,1,6,-5,-9,7,14,-4095
2717359909,1,2,-2,-3,2,21,-4093
2717360909,1,7,-9,-11,9,25,-4074
2717361909,1,6,-3,-6,9,20,-4090
2717362909,1,3,-3,-3,28,19,-4073
2717363909,1,8,-4,-6,11,1,-4091
2717364909,1,3,-6,-9,12,14,-4072
2717365909,1,0,-2,-4,2,23,-4070
2717366909,1,3,-14,-7,5,23,-4073
2717367909,1,6,-1,-11,3,20,-4080
2717368909,1,2,-8,-13,18,14,-4084
