# auto-battlebot velocity jig command log
# linear/angular are what was asked for; meas_ch_a/meas_ch_b are what the radio
# reported on the two drive channels. meas_linear/meas_angular are those channels
# read through the configured mix, so they are an interpretation and the channels
# are the measurement. A wrong mix can be corrected from the channels offline.
# meas_weapon is the weapon throttle and meas_arm the weapon arm switch, CH3 and CH5
# on the radio. Neither drives the plant; both say what the robot was doing. On a
# hand-driven run the measured columns are the whole record: nothing was commanded.
# columns: t_host_s,linear,angular,trim,meas_ch_a,meas_ch_b,meas_linear,meas_angular,meas_weapon,meas_arm
# rate_hz=50.0 waveform=combined_prbs run=LOG-81.TXT
# meas_linear/meas_angular re-derived from the channels with read_invert_a=false read_invert_b=true
6242.415441,-0.3000,0.5000,0.0000,0.1953,0.7812,-0.2929,-0.4883,nan,-1.0000
6242.435698,-0.3000,0.5000,0.0000,0.1953,0.7812,-0.2929,-0.4883,nan,-1.0000
6242.455997,-0.3000,0.5000,0.0000,-0.7812,-0.1953,-0.2929,0.4883,nan,-1.0000
6242.476231,-0.3000,-0.5000,0.0000,-0.7812,-0.1953,-0.2929,0.4883,nan,-1.0000
6242.496477,-0.3000,-0.5000,0.0000,-0.7812,-0.1953,-0.2929,0.4883,nan,-1.0000
6242.516687,-0.3000,-0.5000,0.0000,0.1953,0.7812,-0.2929,-0.4883,nan,-1.0000
6242.536935,0.3000,0.5000,0.0000,0.1953,0.7812,-0.2929,-0.4883,nan,-1.0000
6242.557043,0.3000,0.5000,0.0000,-0.1953,-0.7812,0.2929,0.4883,nan,-1.0000
6242.577123,0.3000,0.5000,0.0000,-0.1953,-0.7812,0.2929,0.4883,nan,-1.0000
6242.597215,0.3000,0.5000,0.0000,-0.1953,-0.7812,0.2929,0.4883,nan,-1.0000
6242.617375,0.3000,0.5000,0.0000,-0.1953,-0.7812,0.2929,0.4883,nan,-1.0000
6242.637466,0.3000,0.5000,0.0000,-0.1953,-0.7812,0.2929,0.4883,nan,-1.0000
6242.657558,-0.3000,0.5000,0.0000,-0.1953,-0.7812,0.2929,0.4883,nan,-1.0000
6242.677652,-0.3000,0.5000,0.0000,-0.1953,-0.7812,0.2929,0.4883,nan,-1.0000
6242.697901,-0.3000,0.5000,0.0000,-0.7812,-0.1953,-0.2929,0.4883,nan,-1.0000
6242.718095,0.3000,0.5000,0.0000,-0.7812,-0.1953,-0.2929,0.4883,nan,-1.0000
6242.738378,0.3000,0.5000,0.0000,-0.7812,-0.1953,-0.2929,0.4883,nan,-1.0000
6242.758469,0.3000,0.5000,0.0000,-0.1953,-0.7812,0.2929,0.4883,nan,-1.0000
6242.778703,0.3000,0.5000,0.0000,-0.1953,-0.7812,0.2929,0.4883,nan,-1.0000
6242.798787,0.3000,0.5000,0.0000,-0.1953,-0.7812,0.2929,0.4883,nan,-1.0000
6242.819000,0.3000,0.5000,0.0000,-0.1953,-0.7812,0.2929,0.4883,nan,-1.0000
6242.839251,0.3000,-0.5000,0.0000,-0.1953,-0.7812,0.2929,0.4883,nan,-1.0000
6242.859436,0.3000,-0.5000,0.0000,-0.1953,-0.7812,0.2929,0.4883,nan,-1.0000
6242.879694,0.3000,-0.5000,0.0000,0.7812,0.1953,0.2929,-0.4883,nan,-1.0000
6242.899944,-0.3000,-0.5000,0.0000,0.7812,0.1953,0.2929,-0.4883,nan,-1.0000
6242.920125,-0.3000,-0.5000,0.0000,0.7812,0.1953,0.2929,-0.4883,nan,-1.0000
6242.940219,-0.3000,-0.5000,0.0000,0.1953,0.7812,-0.2929,-0.4883,nan,-1.0000
6242.960385,0.3000,-0.5000,0.0000,0.1953,0.7812,-0.2929,-0.4883,nan,-1.0000
6242.980568,0.3000,-0.5000,0.0000,0.1953,0.7812,-0.2929,-0.4883,nan,-1.0000
6243.000660,0.3000,-0.5000,0.0000,0.7812,0.1953,0.2929,-0.4883,nan,-1.0000
6243.020827,0.3000,0.5000,0.0000,0.7812,0.1953,0.2929,-0.4883,nan,-1.0000
6243.041035,0.3000,0.5000,0.0000,-0.1953,-0.7812,0.2929,0.4883,nan,-1.0000
6243.061238,0.3000,0.5000,0.0000,-0.1953,-0.7812,0.2929,0.4883,nan,-1.0000
6243.081462,-0.3000,-0.5000,0.0000,-0.1953,-0.7812,0.2929,0.4883,nan,-1.0000
6243.101558,-0.3000,-0.5000,0.0000,0.1953,0.7812,-0.2929,-0.4883,nan,-1.0000
6243.121654,-0.3000,-0.5000,0.0000,0.1953,0.7812,-0.2929,-0.4883,nan,-1.0000
6243.141925,-0.3000,-0.5000,0.0000,0.1953,0.7812,-0.2929,-0.4883,nan,-1.0000
6243.162200,-0.3000,-0.5000,0.0000,0.1953,0.7812,-0.2929,-0.4883,nan,-1.0000
6243.182404,-0.3000,-0.5000,0.0000,0.1953,0.7812,-0.2929,-0.4883,nan,-1.0000
6243.202744,-0.3000,-0.5000,0.0000,0.1953,0.7812,-0.2929,-0.4883,nan,-1.0000
6243.222952,-0.3000,-0.5000,0.0000,0.1953,0.7812,-0.2929,-0.4883,nan,-1.0000
6243.243228,-0.3000,-0.5000,0.0000,0.1953,0.7812,-0.2929,-0.4883,nan,-1.0000
6243.263322,0.3000,-0.5000,0.0000,0.1953,0.7812,-0.2929,-0.4883,nan,-1.0000
6243.283557,0.3000,-0.5000,0.0000,0.7812,0.1953,0.2929,-0.4883,nan,-1.0000
6243.303795,0.3000,-0.5000,0.0000,0.7812,0.1953,0.2929,-0.4883,nan,-1.0000
6243.324060,0.3000,-0.5000,0.0000,0.7812,0.1953,0.2929,-0.4883,nan,-1.0000
6243.344270,0.3000,-0.5000,0.0000,0.7812,0.1953,0.2929,-0.4883,nan,-1.0000
6243.364367,0.3000,-0.5000,0.0000,0.7812,0.1953,0.2929,-0.4883,nan,-1.0000
6243.384584,0.3000,-0.5000,0.0000,0.7812,0.1953,0.2929,-0.4883,nan,-1.0000
6243.404660,0.3000,-0.5000,0.0000,0.7812,0.1953,0.2929,-0.4883,nan,-1.0000
6243.424815,0.3000,-0.5000,0.0000,0.7812,0.1953,0.2929,-0.4883,nan,-1.0000
6243.445063,-0.3000,0.5000,0.0000,0.7812,0.1953,0.2929,-0.4883,nan,-1.0000
6243.465298,-0.3000,0.5000,0.0000,0.7812,0.1953,0.2929,-0.4883,nan,-1.0000
6243.485555,0.3000,0.5000,0.0000,-0.7812,-0.1953,-0.2929,0.4883,nan,-1.0000
6243.505731,0.3000,0.5000,0.0000,-0.1953,-0.7812,0.2929,0.4883,nan,-1.0000
6243.525926,0.3000,0.5000,0.0000,-0.1953,-0.7812,0.2929,0.4883,nan,-1.0000
6243.546159,0.3000,0.5000,0.0000,-0.1953,-0.7812,0.2929,0.4883,nan,-1.0000
6243.566350,0.3000,0.5000,0.0000,-0.1953,-0.7812,0.2929,0.4883,nan,-1.0000
6243.586588,0.3000,0.5000,0.0000,-0.1953,-0.7812,0.2929,0.4883,nan,-1.0000
6243.606789,0.3000,-0.5000,0.0000,-0.1953,-0.7812,0.2929,0.4883,nan,-1.0000
6243.626880,0.3000,-0.5000,0.0000,-0.1953,-0.7812,0.2929,0.4883,nan,-1.0000
6243.647149,0.3000,-0.5000,0.0000,0.7812,0.1953,0.2929,-0.4883,nan,-1.0000
6243.667443,0.3000,-0.5000,0.0000,0.7812,0.1953,0.2929,-0.4883,nan,-1.0000
6243.687628,0.3000,-0.5000,0.0000,0.7812,0.1953,0.2929,-0.4883,nan,-1.0000
6243.707832,0.3000,-0.5000,0.0000,0.7812,0.1953,0.2929,-0.4883,nan,-1.0000
6243.728054,-0.3000,0.5000,0.0000,0.7812,0.1953,0.2929,-0.4883,nan,-1.0000
6243.748302,-0.3000,0.5000,0.0000,-0.7812,-0.1953,-0.2929,0.4883,nan,-1.0000
6243.768594,-0.3000,0.5000,0.0000,-0.7812,-0.1953,-0.2929,0.4883,nan,-1.0000
6243.788822,0.3000,0.5000,0.0000,-0.7812,-0.1953,-0.2929,0.4883,nan,-1.0000
6243.809051,0.3000,0.5000,0.0000,-0.1953,-0.7812,0.2929,0.4883,nan,-1.0000
6243.829131,0.3000,0.5000,0.0000,-0.1953,-0.7812,0.2929,0.4883,nan,-1.0000
6243.849227,0.3000,0.5000,0.0000,-0.1953,-0.7812,0.2929,0.4883,nan,-1.0000
6243.869496,0.3000,0.5000,0.0000,-0.1953,-0.7812,0.2929,0.4883,nan,-1.0000
6243.889671,0.3000,0.5000,0.0000,-0.1953,-0.7812,0.2929,0.4883,nan,-1.0000
6243.909924,-0.3000,-0.5000,0.0000,-0.1953,-0.7812,0.2929,0.4883,nan,-1.0000
6243.930096,-0.3000,-0.5000,0.0000,0.1953,0.7812,-0.2929,-0.4883,nan,-1.0000
6243.950362,-0.3000,-0.5000,0.0000,0.1953,0.7812,-0.2929,-0.4883,nan,-1.0000
6243.970530,-0.3000,0.5000,0.0000,0.1953,0.7812,-0.2929,-0.4883,nan,-1.0000
6243.990829,-0.3000,0.5000,0.0000,-0.7812,-0.1953,-0.2929,0.4883,nan,-1.0000
6244.011095,-0.3000,0.5000,0.0000,-0.7812,-0.1953,-0.2929,0.4883,nan,-1.0000
6244.031189,-0.3000,-0.5000,0.0000,-0.7812,-0.1953,-0.2929,0.4883,nan,-1.0000
6244.051475,-0.3000,-0.5000,0.0000,0.1953,0.7812,-0.2929,-0.4883,nan,-1.0000
6244.071718,-0.3000,-0.5000,0.0000,0.1953,0.7812,-0.2929,-0.4883,nan,-1.0000
6244.091963,-0.3000,0.5000,0.0000,0.1953,0.7812,-0.2929,-0.4883,nan,-1.0000
6244.112213,-0.3000,0.5000,0.0000,-0.7812,-0.1953,-0.2929,0.4883,nan,-1.0000
6244.132489,-0.3000,0.5000,0.0000,-0.7812,-0.1953,-0.2929,0.4883,nan,-1.0000
6244.152730,0.3000,0.5000,0.0000,-0.7812,-0.1953,-0.2929,0.4883,nan,-1.0000
6244.172885,0.3000,0.5000,0.0000,-0.7812,-0.1953,-0.2929,0.4883,nan,-1.0000
6244.193055,0.3000,0.5000,0.0000,-0.1953,-0.7812,0.2929,0.4883,nan,-1.0000
6244.213366,0.3000,-0.5000,0.0000,-0.1953,-0.7812,0.2929,0.4883,nan,-1.0000
6244.233468,0.3000,-0.5000,0.0000,-0.1953,-0.7812,0.2929,0.4883,nan,-1.0000
6244.253560,0.3000,-0.5000,0.0000,0.7812,0.1953,0.2929,-0.4883,nan,-1.0000
6244.273781,0.3000,-0.5000,0.0000,0.7812,0.1953,0.2929,-0.4883,nan,-1.0000
6244.293995,0.3000,-0.5000,0.0000,0.7812,0.1953,0.2929,-0.4883,nan,-1.0000
6244.314226,0.3000,-0.5000,0.0000,0.7812,0.1953,0.2929,-0.4883,nan,-1.0000
6244.334320,-0.3000,-0.5000,0.0000,0.7812,0.1953,0.2929,-0.4883,nan,-1.0000
6244.354477,-0.3000,-0.5000,0.0000,0.7812,0.1953,0.2929,-0.4883,nan,-1.0000
6244.374571,-0.3000,-0.5000,0.0000,0.1953,0.7812,-0.2929,-0.4883,nan,-1.0000
6244.394716,-0.3000,0.5000,0.0000,0.1953,0.7812,-0.2929,-0.4883,nan,-1.0000
6244.414947,-0.3000,0.5000,0.0000,0.1953,0.7812,-0.2929,-0.4883,nan,-1.0000
6244.435153,-0.3000,0.5000,0.0000,-0.7812,-0.1953,-0.2929,0.4883,nan,-1.0000
6244.455376,-0.3000,-0.5000,0.0000,-0.7812,-0.1953,-0.2929,0.4883,nan,-1.0000
6244.475620,-0.3000,-0.5000,0.0000,-0.7812,-0.1953,-0.2929,0.4883,nan,-1.0000
6244.495856,-0.3000,-0.5000,0.0000,0.1953,0.7812,-0.2929,-0.4883,nan,-1.0000
6244.516101,0.3000,0.5000,0.0000,0.1953,0.7812,-0.2929,-0.4883,nan,-1.0000
6244.536399,0.3000,0.5000,0.0000,0.1953,0.7812,-0.2929,-0.4883,nan,-1.0000
6244.556743,0.3000,0.5000,0.0000,-0.1953,-0.7812,0.2929,0.4883,nan,-1.0000
6244.576980,-0.3000,-0.5000,0.0000,-0.1953,-0.7812,0.2929,0.4883,nan,-1.0000
6244.597222,-0.3000,-0.5000,0.0000,-0.1953,-0.7812,0.2929,0.4883,nan,-1.0000
6244.617462,-0.3000,-0.5000,0.0000,0.1953,0.7812,-0.2929,-0.4883,nan,-1.0000
6244.637730,0.3000,0.5000,0.0000,0.1953,0.7812,-0.2929,-0.4883,nan,-1.0000
6244.657935,0.3000,0.5000,0.0000,0.1953,0.7812,-0.2929,-0.4883,nan,-1.0000
6244.678205,0.3000,0.5000,0.0000,-0.1953,-0.7812,0.2929,0.4883,nan,-1.0000
6244.698515,0.3000,-0.5000,0.0000,-0.1953,-0.7812,0.2929,0.4883,nan,-1.0000
6244.718668,0.3000,-0.5000,0.0000,0.7812,0.1953,0.2929,-0.4883,nan,-1.0000
6244.738887,0.3000,-0.5000,0.0000,0.7812,0.1953,0.2929,-0.4883,nan,-1.0000
6244.759067,0.3000,0.5000,0.0000,0.7812,0.1953,0.2929,-0.4883,nan,-1.0000
6244.779327,0.3000,0.5000,0.0000,0.7812,0.1953,0.2929,-0.4883,nan,-1.0000
6244.799421,0.3000,0.5000,0.0000,-0.1953,-0.7812,0.2929,0.4883,nan,-1.0000
6244.819661,-0.3000,0.5000,0.0000,-0.1953,-0.7812,0.2929,0.4883,nan,-1.0000
6244.839933,-0.3000,0.5000,0.0000,-0.1953,-0.7812,0.2929,0.4883,nan,-1.0000
6244.860177,-0.3000,0.5000,0.0000,-0.7812,-0.1953,-0.2929,0.4883,nan,-1.0000
6244.880384,0.3000,0.5000,0.0000,-0.7812,-0.1953,-0.2929,0.4883,nan,-1.0000
6244.900571,0.3000,0.5000,0.0000,-0.7812,-0.1953,-0.2929,0.4883,nan,-1.0000
6244.920673,0.3000,0.5000,0.0000,-0.1953,-0.7812,0.2929,0.4883,nan,-1.0000
6244.940760,-0.3000,0.5000,0.0000,-0.1953,-0.7812,0.2929,0.4883,nan,-1.0000
6244.960959,-0.3000,0.5000,0.0000,-0.7812,-0.1953,-0.2929,0.4883,nan,-1.0000
6244.981110,-0.3000,0.5000,0.0000,-0.7812,-0.1953,-0.2929,0.4883,nan,-1.0000
6245.001207,-0.3000,0.5000,0.0000,-0.7812,-0.1953,-0.2929,0.4883,nan,-1.0000
6245.021391,-0.3000,0.5000,0.0000,-0.7812,-0.1953,-0.2929,0.4883,nan,-1.0000
6245.041485,-0.3000,0.5000,0.0000,-0.7812,-0.1953,-0.2929,0.4883,nan,-1.0000
6245.061576,-0.3000,-0.5000,0.0000,-0.7812,-0.1953,-0.2929,0.4883,nan,-1.0000
6245.081779,-0.3000,-0.5000,0.0000,-0.7812,-0.1953,-0.2929,0.4883,nan,-1.0000
6245.101993,-0.3000,-0.5000,0.0000,0.1953,0.7812,-0.2929,-0.4883,nan,-1.0000
6245.122111,-0.3000,0.5000,0.0000,0.1953,0.7812,-0.2929,-0.4883,nan,-1.0000
6245.142292,-0.3000,0.5000,0.0000,0.1953,0.7812,-0.2929,-0.4883,nan,-1.0000
6245.162498,-0.3000,0.5000,0.0000,-0.7812,-0.1953,-0.2929,0.4883,nan,-1.0000
6245.182798,-0.3000,-0.5000,0.0000,-0.7812,-0.1953,-0.2929,0.4883,nan,-1.0000
6245.203066,-0.3000,-0.5000,0.0000,0.1953,0.7812,-0.2929,-0.4883,nan,-1.0000
6245.223254,-0.3000,-0.5000,0.0000,0.1953,0.7812,-0.2929,-0.4883,nan,-1.0000
6245.243492,0.3000,0.5000,0.0000,0.1953,0.7812,-0.2929,-0.4883,nan,-1.0000
6245.263770,0.3000,0.5000,0.0000,-0.1953,-0.7812,0.2929,0.4883,nan,-1.0000
6245.283945,0.3000,0.5000,0.0000,-0.1953,-0.7812,0.2929,0.4883,nan,-1.0000
6245.304192,-0.3000,-0.5000,0.0000,-0.1953,-0.7812,0.2929,0.4883,nan,-1.0000
6245.324294,-0.3000,-0.5000,0.0000,0.1953,0.7812,-0.2929,-0.4883,nan,-1.0000
6245.344536,-0.3000,-0.5000,0.0000,0.1953,0.7812,-0.2929,-0.4883,nan,-1.0000
6245.364771,-0.3000,-0.5000,0.0000,0.1953,0.7812,-0.2929,-0.4883,nan,-1.0000
6245.385050,-0.3000,-0.5000,0.0000,0.1953,0.7812,-0.2929,-0.4883,nan,-1.0000
6245.405229,-0.3000,-0.5000,0.0000,0.1953,0.7812,-0.2929,-0.4883,nan,-1.0000
6245.425326,-0.3000,-0.5000,0.0000,0.1953,0.7812,-0.2929,-0.4883,nan,-1.0000
6245.445504,-0.3000,-0.5000,0.0000,0.1953,0.7812,-0.2929,-0.4883,nan,-1.0000
6245.465739,0.3000,0.5000,0.0000,0.1953,0.7812,-0.2929,-0.4883,nan,-1.0000
6245.485955,0.3000,0.5000,0.0000,-0.1953,-0.7812,0.2929,0.4883,nan,-1.0000
6245.506175,0.3000,0.5000,0.0000,-0.1953,-0.7812,0.2929,0.4883,nan,-1.0000
6245.526420,0.3000,-0.5000,0.0000,-0.1953,-0.7812,0.2929,0.4883,nan,-1.0000
6245.546649,0.3000,-0.5000,0.0000,-0.1953,-0.7812,0.2929,0.4883,nan,-1.0000
6245.566914,0.3000,-0.5000,0.0000,0.7812,0.1953,0.2929,-0.4883,nan,-1.0000
6245.587163,-0.3000,-0.5000,0.0000,0.7812,0.1953,0.2929,-0.4883,nan,-1.0000
6245.607265,-0.3000,-0.5000,0.0000,0.1953,0.7812,-0.2929,-0.4883,nan,-1.0000
6245.627361,-0.3000,-0.5000,0.0000,0.1953,0.7812,-0.2929,-0.4883,nan,-1.0000
6245.647562,-0.3000,0.5000,0.0000,0.1953,0.7812,-0.2929,-0.4883,nan,-1.0000
6245.667800,-0.3000,0.5000,0.0000,-0.7812,-0.1953,-0.2929,0.4883,nan,-1.0000
6245.687998,-0.3000,0.5000,0.0000,-0.7812,-0.1953,-0.2929,0.4883,nan,-1.0000
6245.708238,-0.3000,0.5000,0.0000,-0.7812,-0.1953,-0.2929,0.4883,nan,-1.0000
6245.728335,-0.3000,0.5000,0.0000,-0.7812,-0.1953,-0.2929,0.4883,nan,-1.0000
6245.748603,-0.3000,0.5000,0.0000,-0.7812,-0.1953,-0.2929,0.4883,nan,-1.0000
6245.768810,-0.3000,-0.5000,0.0000,-0.7812,-0.1953,-0.2929,0.4883,nan,-1.0000
6245.788999,-0.3000,-0.5000,0.0000,0.1953,0.7812,-0.2929,-0.4883,nan,-1.0000
6245.809154,-0.3000,-0.5000,0.0000,0.1953,0.7812,-0.2929,-0.4883,nan,-1.0000
6245.829248,0.3000,-0.5000,0.0000,0.1953,0.7812,-0.2929,-0.4883,nan,-1.0000
6245.849349,0.3000,-0.5000,0.0000,0.7812,0.1953,0.2929,-0.4883,nan,-1.0000
6245.869610,0.3000,-0.5000,0.0000,0.7812,0.1953,0.2929,-0.4883,nan,-1.0000
6245.889699,0.3000,0.5000,0.0000,0.7812,0.1953,0.2929,-0.4883,nan,-1.0000
6245.909907,0.3000,0.5000,0.0000,-0.1953,-0.7812,0.2929,0.4883,nan,-1.0000
6245.930067,0.3000,0.5000,0.0000,-0.1953,-0.7812,0.2929,0.4883,nan,-1.0000
6245.950320,-0.3000,-0.5000,0.0000,-0.1953,-0.7812,0.2929,0.4883,nan,-1.0000
6245.970483,-0.3000,-0.5000,0.0000,0.1953,0.7812,-0.2929,-0.4883,nan,-1.0000
6245.990576,-0.3000,-0.5000,0.0000,0.1953,0.7812,-0.2929,-0.4883,nan,-1.0000
6246.010857,0.3000,0.5000,0.0000,0.1953,0.7812,-0.2929,-0.4883,nan,-1.0000
6246.031096,0.3000,0.5000,0.0000,-0.1953,-0.7812,0.2929,0.4883,nan,-1.0000
6246.051353,0.3000,0.5000,0.0000,-0.1953,-0.7812,0.2929,0.4883,nan,-1.0000
6246.071650,0.3000,-0.5000,0.0000,-0.1953,-0.7812,0.2929,0.4883,nan,-1.0000
6246.091861,0.3000,-0.5000,0.0000,0.7812,0.1953,0.2929,-0.4883,nan,-1.0000
6246.112103,0.3000,-0.5000,0.0000,0.7812,0.1953,0.2929,-0.4883,nan,-1.0000
6246.132324,0.3000,0.5000,0.0000,0.7812,0.1953,0.2929,-0.4883,nan,-1.0000
6246.152562,0.3000,0.5000,0.0000,-0.1953,-0.7812,0.2929,0.4883,nan,-1.0000
6246.172780,0.3000,0.5000,0.0000,-0.1953,-0.7812,0.2929,0.4883,nan,-1.0000
6246.193042,-0.3000,0.5000,0.0000,-0.1953,-0.7812,0.2929,0.4883,nan,-1.0000
6246.213161,-0.3000,0.5000,0.0000,-0.1953,-0.7812,0.2929,0.4883,nan,-1.0000
6246.233429,-0.3000,0.5000,0.0000,-0.7812,-0.1953,-0.2929,0.4883,nan,-1.0000
6246.253683,0.3000,0.5000,0.0000,-0.7812,-0.1953,-0.2929,0.4883,nan,-1.0000
6246.273897,0.3000,0.5000,0.0000,-0.7812,-0.1953,-0.2929,0.4883,nan,-1.0000
6246.294137,0.3000,0.5000,0.0000,-0.1953,-0.7812,0.2929,0.4883,nan,-1.0000
6246.314372,-0.3000,-0.5000,0.0000,-0.1953,-0.7812,0.2929,0.4883,nan,-1.0000
6246.334577,-0.3000,-0.5000,0.0000,-0.1953,-0.7812,0.2929,0.4883,nan,-1.0000
6246.354863,-0.3000,-0.5000,0.0000,0.1953,0.7812,-0.2929,-0.4883,nan,-1.0000
6246.375096,0.3000,0.5000,0.0000,0.1953,0.7812,-0.2929,-0.4883,nan,-1.0000
6246.395270,0.3000,0.5000,0.0000,0.1953,0.7812,-0.2929,-0.4883,nan,-1.0000
6246.415431,0.3000,0.5000,0.0000,-0.1953,-0.7812,0.2929,0.4883,nan,-1.0000
