# auto-battlebot velocity jig
# columns: t_us,count,gx,gy,gz,ax,ay,az  (raw int16 imu)
# encoder: quadrature x4 (constant column if unplugged)
# sample_rate_hz=1000 gyro_dps_per_lsb=0.070 accel_g_per_lsb=0.000244
28630543,0,3,-2,-15,-19,-113,-4199
28631539,0,6,-4,-11,-47,-110,-4221
28632537,0,1,-3,-14,-38,-95,-4217
28633537,0,6,-7,-12,-27,-56,-4220
28634537,0,7,-6,-16,-30,-59,-4205
28635537,0,1,-8,-15,-50,-42,-4196
28636537,0,1,-13,-11,-66,-44,-4160
28637537,0,9,-12,-12,-45,-30,-4152
28638537,1,3,-7,-8,-42,-30,-4121
28639537,1,-1,-12,-6,-22,-34,-4098
28640537,1,5,-11,-4,-1,-19,-4060
28641537,1,1,-11,-2,-10,-18,-4032
28642537,1,4,-11,-7,20,-6,-4029
28643537,1,3,-10,-1,19,10,-4037
28644537,1,7,-16,-7,33,16,-4012
28645537,1,3,-7,0,69,17,-4015
28646537,1,5,-10,-3,48,18,-4031
28647537,1,-1,-2,-1,66,23,-4033
28648537,1,8,-10,-4,63,23,-4030
28649537,1,1,-8,-6,73,38,-4059
28650537,1,9,-6,-4,47,44,-4055
28651537,1,6,-5,-5,41,43,-4084
28652537,1,6,-4,-11,35,42,-4063
28653537,1,1,-5,-5,19,50,-4095
28654537,1,1,-3,-8,-3,53,-4106
28655537,1,4,-9,-11,-11,58,-4123
28656537,1,1,-6,-16,-14,62,-4119
28657537,1,1,2,-7,-24,61,-4118
28658537,1,4,-4,-9,-24,59,-4124
28659537,1,5,-1,-13,-25,60,-4136
28660537,1,8,-11,-14,-37,58,-4127
28661537,1,12,-2,-14,-13,46,-4117
28662537,1,1,-1,-3,-25,38,-4122
28663539,1,2,-5,-11,-8,26,-4114
28664543,1,1,-1,-2,-21,22,-4117
28665537,1,8,-4,-3,-2,-6,-4089
28666537,1,3,-3,-6,-7,-5,-4092
28667537,1,6,-4,0,17,-17,-4083
28668537,1,5,-8,-2,15,-34,-4066
28669537,1,4,-3,-6,24,-46,-4070
28670537,1,3,-3,-4,31,-37,-4080
28671537,1,6,0,-1,42,-71,-4061
28672537,1,6,-7,-1,20,-64,-4057
28673537,1,4,-6,-4,28,-71,-4079
28674537,1,6,-2,-4,35,-87,-4077
28675537,1,3,-2,-5,30,-88,-4088
28676537,1,2,-6,-6,36,-64,-4089
