# auto-battlebot velocity jig command log
# linear/angular are what was asked for; meas_ch_a/meas_ch_b are what the radio
# reported on the two drive channels. meas_linear/meas_angular are those channels
# read through the configured mix, so they are an interpretation and the channels
# are the measurement. A wrong mix can be corrected from the channels offline.
# columns: t_host_s,linear,angular,trim,meas_ch_a,meas_ch_b,meas_linear,meas_angular,meas_arm
# rate_hz=50.0 waveform=ang_step_full run=LOG-66.TXT
4044.030268,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4044.050359,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4044.070597,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4044.090807,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4044.110996,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4044.131111,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4044.151361,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4044.171577,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4044.191788,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4044.212043,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4044.232256,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4044.252425,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4044.272630,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4044.292834,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4044.313105,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4044.333186,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4044.353430,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4044.373703,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4044.393989,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4044.414176,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4044.434274,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4044.454511,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4044.474747,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4044.494992,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4044.515167,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4044.535261,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4044.555363,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4044.575595,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4044.595770,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4044.616040,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4044.636126,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4044.656309,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4045.263626,-0.0000,-0.0650,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4045.283785,-0.0000,-0.0650,0.0000,0.0625,0.0625,0.0000,-0.0625,-1.0000
4045.303983,-0.0000,-0.0650,0.0000,0.0625,0.0625,0.0000,-0.0625,-1.0000
4045.324216,-0.0000,-0.0650,0.0000,0.0625,0.0625,0.0000,-0.0625,-1.0000
4045.344382,-0.0000,-0.0650,0.0000,0.0625,0.0625,0.0000,-0.0625,-1.0000
4045.364555,-0.0000,-0.0650,0.0000,0.0625,0.0625,0.0000,-0.0625,-1.0000
4045.384840,-0.0000,-0.0650,0.0000,0.0625,0.0625,0.0000,-0.0625,-1.0000
4045.405035,-0.0000,-0.0650,0.0000,0.0625,0.0625,0.0000,-0.0625,-1.0000
4045.425113,-0.0000,-0.0650,0.0000,0.0625,0.0625,0.0000,-0.0625,-1.0000
4045.445209,-0.0000,-0.0650,0.0000,0.0625,0.0625,0.0000,-0.0625,-1.0000
4045.465296,-0.0000,-0.0650,0.0000,0.0625,0.0625,0.0000,-0.0625,-1.0000
4045.485509,-0.0000,-0.0650,0.0000,0.0625,0.0625,0.0000,-0.0625,-1.0000
4045.505781,-0.0000,-0.0650,0.0000,0.0625,0.0625,0.0000,-0.0625,-1.0000
4045.525997,-0.0000,-0.0650,0.0000,0.0625,0.0625,0.0000,-0.0625,-1.0000
4045.546244,-0.0000,-0.0650,0.0000,0.0625,0.0625,0.0000,-0.0625,-1.0000
4045.566457,-0.0000,-0.0650,0.0000,0.0625,0.0625,0.0000,-0.0625,-1.0000
4045.586706,-0.0000,-0.0650,0.0000,0.0625,0.0625,0.0000,-0.0625,-1.0000
4045.606881,-0.0000,-0.0650,0.0000,0.0625,0.0625,0.0000,-0.0625,-1.0000
4045.627103,-0.0000,-0.0650,0.0000,0.0625,0.0625,0.0000,-0.0625,-1.0000
4045.647393,-0.0000,-0.0650,0.0000,0.0625,0.0625,0.0000,-0.0625,-1.0000
4045.667693,-0.0000,-0.0650,0.0000,0.0625,0.0625,0.0000,-0.0625,-1.0000
4045.687975,-0.0000,-0.0650,0.0000,0.0625,0.0625,0.0000,-0.0625,-1.0000
4045.708206,-0.0000,-0.0650,0.0000,0.0625,0.0625,0.0000,-0.0625,-1.0000
4045.728313,-0.0000,-0.0650,0.0000,0.0625,0.0625,0.0000,-0.0625,-1.0000
4045.748512,-0.0000,-0.0650,0.0000,0.0625,0.0625,0.0000,-0.0625,-1.0000
4045.768759,-0.0000,-0.0650,0.0000,0.0625,0.0625,0.0000,-0.0625,-1.0000
4045.789052,-0.0000,-0.0650,0.0000,0.0625,0.0625,0.0000,-0.0625,-1.0000
4045.809259,-0.0000,-0.0650,0.0000,0.0625,0.0625,0.0000,-0.0625,-1.0000
4045.829494,-0.0000,-0.0650,0.0000,0.0625,0.0625,0.0000,-0.0625,-1.0000
4045.849745,-0.0000,-0.0650,0.0000,0.0625,0.0625,0.0000,-0.0625,-1.0000
4045.869940,0.0000,0.0000,0.0000,0.0625,0.0625,0.0000,-0.0625,-1.0000
4045.890192,0.0000,0.0000,0.0000,0.0625,0.0625,0.0000,-0.0625,-1.0000
4045.910411,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4045.930623,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4045.950826,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4045.970937,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4045.991180,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4046.011344,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4046.031433,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4046.051611,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4046.071855,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4046.092100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4046.112354,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4046.132653,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4046.152898,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4046.173137,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4046.193353,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4046.213576,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4046.233822,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4046.254033,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4046.274116,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4046.294343,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4046.314555,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4046.334709,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4046.354858,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4046.375038,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4046.395121,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4046.415293,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4046.435476,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4046.455569,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4046.475726,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4046.495933,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4046.516121,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4046.536267,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4046.556368,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4046.576561,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4046.596754,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4046.616940,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4046.637177,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4046.657266,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4046.677505,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4046.697702,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4046.717897,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4046.738085,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4046.758280,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4046.778474,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4046.798674,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4046.818896,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4046.839123,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4046.859214,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4046.879304,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4046.899396,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4046.919489,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4046.939655,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4046.959820,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4046.979972,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4047.000158,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4047.020250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4047.040469,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4047.060561,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4047.080653,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4047.100744,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4047.120841,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4047.141026,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4047.161207,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4047.181299,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4047.201379,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4047.221551,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4047.241700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4047.261858,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4047.282033,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4047.302193,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4047.322342,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4047.342493,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4048.012799,0.0000,0.0980,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4048.032883,0.0000,0.0980,0.0000,-0.0957,-0.0957,0.0000,0.0957,-1.0000
4048.052986,0.0000,0.0980,0.0000,-0.0957,-0.0957,0.0000,0.0957,-1.0000
4048.073225,0.0000,0.0980,0.0000,-0.0957,-0.0957,0.0000,0.0957,-1.0000
4048.093458,0.0000,0.0980,0.0000,-0.0957,-0.0957,0.0000,0.0957,-1.0000
4048.113552,0.0000,0.0980,0.0000,-0.0957,-0.0957,0.0000,0.0957,-1.0000
4048.133642,0.0000,0.0980,0.0000,-0.0957,-0.0957,0.0000,0.0957,-1.0000
4048.153800,0.0000,0.0980,0.0000,-0.0957,-0.0957,0.0000,0.0957,-1.0000
4048.174050,0.0000,0.0980,0.0000,-0.0957,-0.0957,0.0000,0.0957,-1.0000
4048.194159,0.0000,0.0980,0.0000,-0.0957,-0.0957,0.0000,0.0957,-1.0000
4048.214361,0.0000,0.0980,0.0000,-0.0957,-0.0957,0.0000,0.0957,-1.0000
4048.234668,0.0000,0.0980,0.0000,-0.0957,-0.0957,0.0000,0.0957,-1.0000
4048.254913,0.0000,0.0980,0.0000,-0.0957,-0.0957,0.0000,0.0957,-1.0000
4048.275181,0.0000,0.0980,0.0000,-0.0957,-0.0957,0.0000,0.0957,-1.0000
4048.295271,0.0000,0.0980,0.0000,-0.0957,-0.0957,0.0000,0.0957,-1.0000
4048.315515,0.0000,0.0980,0.0000,-0.0957,-0.0957,0.0000,0.0957,-1.0000
4048.335685,0.0000,0.0980,0.0000,-0.0957,-0.0957,0.0000,0.0957,-1.0000
4048.355912,0.0000,0.0980,0.0000,-0.0957,-0.0957,0.0000,0.0957,-1.0000
4048.376139,0.0000,0.0980,0.0000,-0.0957,-0.0957,0.0000,0.0957,-1.0000
4048.396318,0.0000,0.0980,0.0000,-0.0957,-0.0957,0.0000,0.0957,-1.0000
4048.416547,0.0000,0.0980,0.0000,-0.0957,-0.0957,0.0000,0.0957,-1.0000
4048.436826,0.0000,0.0980,0.0000,-0.0957,-0.0957,0.0000,0.0957,-1.0000
4048.457070,0.0000,0.0980,0.0000,-0.0957,-0.0957,0.0000,0.0957,-1.0000
4048.477309,0.0000,0.0980,0.0000,-0.0957,-0.0957,0.0000,0.0957,-1.0000
4048.497559,0.0000,0.0980,0.0000,-0.0957,-0.0957,0.0000,0.0957,-1.0000
4048.517805,0.0000,0.0980,0.0000,-0.0957,-0.0957,0.0000,0.0957,-1.0000
4048.538072,0.0000,0.0980,0.0000,-0.0957,-0.0957,0.0000,0.0957,-1.0000
4048.558308,0.0000,0.0980,0.0000,-0.0957,-0.0957,0.0000,0.0957,-1.0000
4048.578542,0.0000,0.0980,0.0000,-0.0957,-0.0957,0.0000,0.0957,-1.0000
4048.598777,0.0000,0.0980,0.0000,-0.0957,-0.0957,0.0000,0.0957,-1.0000
4048.618944,0.0000,0.0000,0.0000,-0.0957,-0.0957,0.0000,0.0957,-1.0000
4048.639149,0.0000,0.0000,0.0000,-0.0957,-0.0957,0.0000,0.0957,-1.0000
4048.659320,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4048.679583,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4048.699789,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4048.719982,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4048.740172,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4048.760438,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4048.780718,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4048.800919,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4048.821212,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4048.841408,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4048.861695,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4048.881888,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4048.902061,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4048.922231,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4048.942448,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4048.962631,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4048.982869,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4049.003110,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4049.023356,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4049.043568,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4049.063836,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4049.084046,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4049.104240,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4049.124477,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4049.144715,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4049.165037,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4049.185162,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4049.205256,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4049.225350,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4049.245537,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4049.265629,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4049.285850,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4049.306068,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4049.326275,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4049.346375,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4049.366467,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4049.386559,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4049.406653,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4049.426848,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4049.447086,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4049.467279,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4049.487391,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4049.507500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4049.527654,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4049.547813,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4049.567926,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4049.588196,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4049.608288,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4049.628395,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4049.648575,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4049.668801,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4049.689038,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4049.709274,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4049.729375,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4049.749470,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4049.769669,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4049.789920,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4049.810206,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4049.830300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4049.850515,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4049.870620,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4049.890824,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4049.911107,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4049.931215,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4049.951315,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4049.971558,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4049.991659,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4050.011906,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4050.032284,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4050.052460,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4050.072563,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4050.092843,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4050.705551,-0.0000,-0.0980,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4050.725820,-0.0000,-0.0980,0.0000,0.0957,0.0957,0.0000,-0.0957,-1.0000
4050.746053,-0.0000,-0.0980,0.0000,0.0957,0.0957,0.0000,-0.0957,-1.0000
4050.766287,-0.0000,-0.0980,0.0000,0.0957,0.0957,0.0000,-0.0957,-1.0000
4050.786393,-0.0000,-0.0980,0.0000,0.0957,0.0957,0.0000,-0.0957,-1.0000
4050.806651,-0.0000,-0.0980,0.0000,0.0957,0.0957,0.0000,-0.0957,-1.0000
4050.826906,-0.0000,-0.0980,0.0000,0.0957,0.0957,0.0000,-0.0957,-1.0000
4050.847107,-0.0000,-0.0980,0.0000,0.0957,0.0957,0.0000,-0.0957,-1.0000
4050.867375,-0.0000,-0.0980,0.0000,0.0957,0.0957,0.0000,-0.0957,-1.0000
4050.887492,-0.0000,-0.0980,0.0000,0.0957,0.0957,0.0000,-0.0957,-1.0000
4050.907765,-0.0000,-0.0980,0.0000,0.0957,0.0957,0.0000,-0.0957,-1.0000
4050.927972,-0.0000,-0.0980,0.0000,0.0957,0.0957,0.0000,-0.0957,-1.0000
4050.948180,-0.0000,-0.0980,0.0000,0.0957,0.0957,0.0000,-0.0957,-1.0000
4050.968440,-0.0000,-0.0980,0.0000,0.0957,0.0957,0.0000,-0.0957,-1.0000
4050.988681,-0.0000,-0.0980,0.0000,0.0957,0.0957,0.0000,-0.0957,-1.0000
4051.008918,-0.0000,-0.0980,0.0000,0.0957,0.0957,0.0000,-0.0957,-1.0000
4051.029185,-0.0000,-0.0980,0.0000,0.0957,0.0957,0.0000,-0.0957,-1.0000
4051.049333,-0.0000,-0.0980,0.0000,0.0957,0.0957,0.0000,-0.0957,-1.0000
4051.069427,-0.0000,-0.0980,0.0000,0.0957,0.0957,0.0000,-0.0957,-1.0000
4051.089522,-0.0000,-0.0980,0.0000,0.0957,0.0957,0.0000,-0.0957,-1.0000
4051.109774,-0.0000,-0.0980,0.0000,0.0957,0.0957,0.0000,-0.0957,-1.0000
4051.130058,-0.0000,-0.0980,0.0000,0.0957,0.0957,0.0000,-0.0957,-1.0000
4051.150219,-0.0000,-0.0980,0.0000,0.0957,0.0957,0.0000,-0.0957,-1.0000
4051.170447,-0.0000,-0.0980,0.0000,0.0957,0.0957,0.0000,-0.0957,-1.0000
4051.190706,-0.0000,-0.0980,0.0000,0.0957,0.0957,0.0000,-0.0957,-1.0000
4051.210940,-0.0000,-0.0980,0.0000,0.0957,0.0957,0.0000,-0.0957,-1.0000
4051.231193,-0.0000,-0.0980,0.0000,0.0957,0.0957,0.0000,-0.0957,-1.0000
4051.251348,-0.0000,-0.0980,0.0000,0.0957,0.0957,0.0000,-0.0957,-1.0000
4051.271517,-0.0000,-0.0980,0.0000,0.0957,0.0957,0.0000,-0.0957,-1.0000
4051.291760,-0.0000,-0.0980,0.0000,0.0957,0.0957,0.0000,-0.0957,-1.0000
4051.312236,0.0000,0.0000,0.0000,0.0957,0.0957,0.0000,-0.0957,-1.0000
4051.332352,0.0000,0.0000,0.0000,0.0957,0.0957,0.0000,-0.0957,-1.0000
4051.352451,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4051.372728,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4051.392947,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4051.413140,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4051.433234,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4051.453324,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4051.473413,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4051.493591,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4051.513850,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4051.534101,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4051.554192,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4051.574365,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
