candidate,level,precision,recall,f1,localization_recall,wrong_class_rate,map50,map50_95,ap50_95/robot,kp_err_px,kp_pck@0.1,kp_heading_err_deg,kp_heading_acc@10deg,ap50_95/mr_stabs_mk2,ap50_95/mrs_buff_mk3
deployed,agnostic,0.9028213166144201,0.8135593220338984,0.8558692421991084,0.8135593220338984,0.0,0.797664999961853,0.27927663922309875,0.27927663922309875,17.25405410772274,0.2986111111111111,6.355424339741903,0.8333333333333334,,
deployed,archetype,0.9028213166144201,0.8135593220338984,0.8558692421991084,0.8135593220338984,0.0,0.7989209294319153,0.279608815908432,,17.25405410772274,0.2986111111111111,6.355424339741903,0.8333333333333334,-1.0,0.279608815908432
deployed,instance,0.9028213166144201,0.8135593220338984,0.8558692421991084,0.8135593220338984,0.0,0.7989209294319153,0.279608815908432,,17.25405410772274,0.2986111111111111,6.355424339741903,0.8333333333333334,-1.0,0.279608815908432
